fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106190170,children's hospital of los angeles,7/1/2006,6/30/2007,365,audited,incl. ind. audit,los angeles,11,0925,non-profit,childrens,comparable,,(323)660-2450,4650 sunset blvd.,los angeles,90027-6062,richard cordova,ceo,www.chla.com,childrens hospital los angeles,rus blackford,childrens hospital los angeles,1,05-3302,hsc30123f,,286,286,286,215,0,59563,6273,0,1443,20667,62,144,88367,25,0,6405,1649,0,97,2776,46,108,11106,286,0,0,0,0,0,88367,0,0,0,0,0,11106,0,0,0,0,0,84.7,84.7,8,8,0,0,0,645,0,154743,36786,0,8136,37195,1124,2604,241233,58003,200706,0,0,0,15,786126,563396,6115,7176,0,0,959689547,627333252,0,332356295,109660424,506286297,-64269578,104790193,14509090,0,0,26011525,307177172,47127810,605384565,2084973,0,487932999,38947907,0,12272768,190991836,425091,995293,733650867,2103403,0,110018870,44090412,0,8057491,58081632,1103404,2583468,226038680,3388790,0,393587440,59532899,-14321000,0,13859510,154447501,11505800,0,1528495,0,3803817,0,0,0,0,782985,0,216315392,23176290,0,6057244,83199125,0,2825259,0,0,19087138,8234369,0,0,75315911,40062144,108100197,0,0,57763281,39895827,81474286,11445073,48229619,43999959,243049120,37208607,0,10271559,64972211,65526165,40756366,4473063,2974003,13469073,23586130,551337288,206011256,297497677,149994482,670656,0,1205511359,201793990,0,500315694,503401675,1205511359,15547685,167536095,-77189350,386855041,231217295,631419781,333922104,0,0,504705694,504705694,4390000,0,0,3150,785,5794089,866472,6660561,498,171,544329,1881923,1245076,102192,285360,925197,212745,487713,109554,0,1482715,1132464,1081794,878243,565644,154182,319753,179294,1715008,1244750,1250469,991667,637832,192212,421918,206705,2007
106300032,children's hospital of orange county,7/1/2006,6/30/2007,365,audited,incl. ind. audit,orange,13,1015,non-profit,childrens,comparable,,(714)997-3000,455 so main,orange,92668,kimberly cripe,president/ceo,www.choc.org,children's hospital of orange county,hao michelle nguyen,children's hospital of orange county,0,05-3304,hsc31404f,zzt31404f,202,202,202,331,0,25305,5001,0,301,22816,12,601,54367,37,0,3715,1946,0,58,4396,7,173,10332,202,0,0,0,0,0,54367,0,0,0,0,0,10332,0,0,0,0,0,73.7,73.7,5.3,5.3,0,0,0,360,0,61321,32271,0,4915,56279,4171,22336,181653,44307,135287,0,0,0,23,399183,238312,3466,4166,0,0,856723899,596048193,29883779,290559485,43377711,325482660,8454536,2489751,302481,0,0,10641806,260174831,81447292,515101776,2443693,0,301085012,43352840,0,3878760,260336939,303130,5504881,616905255,766515,0,67794240,42126164,0,4409551,104004157,762490,19955527,239818644,1955608,0,280761159,67291740,0,0,6291100,217864175,12150559,0,3202612,0,6531240,0,26265758,0,3618021,1254600,0,81445814,40931029,0,1517222,144059762,0,21351058,0,0,206077,1925414,0,0,58799954,26734119,113069451,0,0,5235232,5324719,44711713,14216034,40542038,16849400,95567933,35399891,7266086,18824449,35927096,92448640,10137004,16307147,3015314,560978,10028122,120410454,2444357,64699124,19599758,6404055,0,213557748,76317858,2305483,26619319,108315088,213557748,30633095,118210685,-50844599,406748,108297044,129635223,64936099,0,205854,0,26965361,346042,7972825,16751082,1696,396,3231683,442685,3674368,534,61,371070,939163,587910,22513,212747,648886,140228,162953,78349,67864,1011035,370563,323622,151758,560282,308393,504296,1734,1110333,416823,373309,175900,668798,355186,572174,1845,2007
106434051,childrens recovery ctr of no calif,1/1/2007,12/31/2007,365,audited,excl. ind. audit,santa clara,07,0431,investor,general,comparable,,(408)558-3640,3777 south bascom avenue,campbell,95008,michael zarcone,president,www.pedisubacute.com,michael zarcone,m. zarcone,childrens recovery center,0,,hsc33307f,,29,29,23,0,0,6210,363,0,0,158,0,0,6731,0,0,4,3,0,0,4,0,0,11,0,0,0,0,29,0,0,0,0,0,6731,0,0,0,0,0,11,0,63.6,63.6,611.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9901373,4086103,0,5815270,0,5903390,-88120,12096,0,0,0,-76024,7448136,0,2453237,0,0,9237867,439058,0,0,224448,0,0,9901373,0,0,0,0,0,0,0,0,0,0,0,0,3787525,197576,0,0,0,101002,0,0,0,0,0,0,0,0,0,0,0,5450342,241482,0,0,123446,0,0,0,0,0,8708,0,0,2659084,0,1652929,0,0,0,0,553214,82400,459716,496047,3168223,887949,82400,0,729102,346850,54628,425950,45467,13917,148904,591563,0,258013,0,0,0,849576,2149234,0,442546,-1742204,849576,3693,1011587,-468903,0,703880,750818,492805,0,0,0,442547,1,0,0,52,30,100969,7604,108573,12,0,5217,20766,19110,16075,27500,3938,8363,0,0,0,64664,0,17008,0,13830,0,5467,0,69555,0,18266,0,14876,0,5876,0,2007
106382715,chinese hospital,1/1/2007,12/31/2007,365,audited,incl. ind. audit,san francisco,04,0423,non-profit,general,comparable,,(415)982-2400,845 jackson street,san francisco,94133-4851,brenda yee,ceo,,chinese hospital association,daniel foushee,toyon associates inc.,0,05-0407,hsc00407f,zzr00407f,54,52,52,5828,4406,1197,200,0,968,145,0,161,12905,1092,771,234,44,0,200,32,0,44,2417,54,0,0,0,0,0,12905,0,0,0,0,0,2417,0,0,0,0,0,65.5,68,5.3,5.3,0,0,0,19645,14831,5229,5182,0,17300,2318,42,5899,70446,6606,14435,0,49289,10952,2,68487,97142,572,1914,0,0,150068813,114202233,44472090,80338670,952663,71986528,9304805,1343146,0,0,0,10647951,30505748,7080319,112482746,29689416,21478549,6009463,1365999,0,5472548,838029,0,883698,65737702,25139914,17922498,6248621,3881014,0,25717091,3604882,71618,1745473,84331111,35730614,38948721,7988206,4519014,0,0,20325248,4439920,77041,0,1105962,0,1067507,36328854,3891171,0,4252065,19098716,36781180,4269878,4619170,0,10864391,4255056,42290,407989,0,0,0,0,0,0,8064264,4117105,20344040,23894696,0,0,0,7499380,1473346,5098380,1495317,19466510,7712711,2001570,1018448,9740044,27652921,2225122,410148,202660,38881,1517513,18621131,9131037,11251737,4012085,5143231,54767,48213988,17163604,0,661568,30388816,48213988,11934615,10563497,-7627702,17236218,20488232,37977779,26726042,0,0,1058566,1058566,396998,0,0,262,89,480618,68548,549166,104,0,36988,122742,120863,25580,38019,117379,8862,6292,666,3227,118940,39750,125496,0,118623,24479,53330,0,137134,44079,144200,0,136304,27882,59567,0,2007
106361144,chino valley medical center,1/1/2007,12/31/2007,365,audited,excl. ind. audit,san bernardino,12,1207,investor,general,comparable,,(909)464-8600,5451 walnut ave,chino,91710-2609,laxman reddy,ceo,www.cvmc.com,veritas health services inc.,jeffrey n. brown,hospital management services,0,05-0586,hsc30586i,,116,116,45,6272,1385,3707,1555,0,1456,1096,125,833,16429,1788,919,1006,481,0,1062,624,49,525,6454,116,0,0,0,0,0,16429,0,0,0,0,0,6454,0,0,0,0,0,38.8,38.8,2.5,2.5,0,0,0,1521,426,3896,7678,0,4849,2559,4097,3040,28066,33891,0,0,0,0,4,89974,14528,1499,726,0,0,229647380,146661855,1987713,84973238,65537,72163536,12875239,709437,1091209,0,0,12493467,42285196,40360025,147002159,60662700,11971498,34415082,13204569,0,14534641,11387564,1590434,12689846,160456334,11205622,2395283,15846385,8177551,0,11276764,4276212,7904457,8108772,69191046,37765544,12909462,30917362,12143057,0,0,23651013,15657513,1689194,0,11679605,0,249105,1987713,0,0,0,34099676,3442855,19328148,9239063,0,471198,6263,44854,18341181,0,0,0,0,0,0,10568713,4563914,13970923,0,0,0,993259,7877024,2771095,24054135,7364473,23132834,6576298,0,1669913,4624315,23689640,260768,7519720,1474416,0,3215632,20087107,0,0,0,0,0,20087107,4207109,0,0,15879998,20087107,3433096,39366400,-27018816,0,0,0,0,0,0,0,0,0,0,0,519,180,1003937,90177,1094114,252,12,51551,153635,243460,28602,101745,230902,93655,85731,11754,2902,271206,102525,218308,32359,199830,77688,102021,0,298049,110728,237468,36192,217258,85271,109148,0,2007
106190636,citrus valley medical center-qv campus,1/1/2007,12/31/2007,365,audited,incl. ind. audit,los angeles,11,0915,non-profit,general,comparable,,(626)858-8541,1115 south sunset avenue,west covina,91790,james yoshioka,president/ceo,www.cvhp.org,citrus valley health partners,caroline formano,citrus valley health partners,0,05-0369,hsc30369f,,547,547,547,46060,12186,37185,11985,0,886,22841,2351,2280,135774,6218,3304,6339,3830,0,223,5719,404,1123,27160,457,30,0,12,48,0,116425,7267,0,3634,8448,0,24203,1348,0,217,1392,0,68,68,5,4.9,25,12767,5090,40391,10554,26379,20232,0,4548,46845,2247,14527,165723,98413,0,0,85185,919,15,581850,415400,4501,4910,3015,2347,1076263317,806377575,5036297,274922039,2251754,274915734,2258059,2302849,931847,0,0,3629061,303982641,47514685,724765991,271306045,94438517,236828042,52270158,0,9618271,158786968,14188512,13278657,850715170,57320570,24241107,25994050,22821218,0,6272286,73989609,1142126,13767181,225548147,245658116,84858214,193309874,65649427,-8260362,0,10490291,160196078,8115736,0,28758370,0,17601831,0,5036297,0,0,82968499,33821410,64721636,14101458,0,5400266,72580499,0,1328271,0,0,0,2302849,0,0,76968912,15518231,91530386,1080000,480000,0,0,41444235,11308394,24482158,12103418,109926038,35105893,5441250,12887293,41483547,47100817,9383418,1700226,2613898,3836631,5436723,66434356,48746196,74665182,750897,6840493,0,197437124,38499220,1229013,82916076,74792815,197437124,214092,87398471,-37363632,111995150,148032236,264553826,189888644,0,168125,78471337,85370462,2454386,1744559,0,1758,689,3725229,152353,3877582,451,0,344668,667678,1019113,139555,275117,451468,272263,333727,183086,38554,1489251,241123,923156,0,766199,140126,165374,0,1561555,251199,963705,0,783674,142944,174505,0,2007
106190661,city of angels medical center,1/1/2007,12/31/2007,365,audited,excl. ind. audit,los angeles,11,0925,investor,general,comparable,,(213)989-6151,1711 w temple st,los angeles,90026,john cowles,cfo,,intercare health systems inc.,jeffery brown,hospital management services,0,05-0725,hsc30725f,,180,180,100,11623,115,21494,259,1949,633,120,132,71,36396,2176,39,3606,60,456,189,35,31,23,6615,110,70,0,0,0,0,14157,22239,0,0,0,0,3178,3437,0,0,0,0,55.4,55.4,5.5,5.5,0,0,0,51276,28,1708,342,6,5745,576,2042,885,62608,0,0,0,38,0,2,60590,153020,1346,6955,0,0,179346765,122298600,0,57048165,873979,58728465,-806321,1470302,750,70674,0,592557,63526055,1744426,114076284,45535321,969621,67502651,1016922,5054210,9067142,671652,328770,844112,130990401,23516933,166745,4583906,393457,11992,17547260,784968,550680,800423,48356364,43636253,931820,56911359,1269341,-6600000,4062882,17640845,1310958,914035,0,0,0,2221107,0,0,0,0,25068668,204546,21437005,141038,911917,8836451,145662,105534,197344,0,0,0,0,0,0,10231990,4215625,13404503,0,0,0,0,9586010,1929240,8576568,10784529,23032055,7076364,0,7958150,5854639,705085,849907,6714624,624861,2704270,3208510,39743513,0,5418969,1234295,0,0,46396777,37061659,0,6950955,2384163,46396777,0,199096054,-164206302,0,8492581,12228614,6809645,0,0,0,7498207,547252,0,0,567,212,1080634,97706,1178340,41,0,100933,320835,190468,57580,192002,129827,88989,0,0,0,319200,113073,198654,0,267533,72114,110060,0,351759,122547,213942,0,291210,78588,120294,0,2007
106190176,city of hope helford clinical res. hosp,10/1/2006,9/30/2007,365,audited,incl. ind. audit,los angeles,11,0913,non-profit,specialty,comparable,,(626)256-4673,1500 east duarte rd,duarte,91010-3012,michael a. friedman  m.d.,president/ceo,www.cityofhope.org,city of hope national medical ctr,bret moreland,city of hope national medical ctr,0,05-0146,hsc30146f,zzt30146f,217,165,165,10850,372,8727,156,0,116,31064,802,78,52165,1327,44,1004,15,0,13,3284,97,10,5794,217,0,0,0,0,0,52165,0,0,0,0,0,5794,0,0,0,0,0,65.90000000000001,86.59999999999999,9,9,0,0,0,38263,1328,18215,352,0,292,56003,1037,294,115784,0,113864,0,7553,0,6,585960,159060,3078,2760,0,0,1062126446,689653435,0,372473011,13035147,403163174,-17655016,33055888,0,0,0,15400872,148603833,49781893,863740720,121527949,4161824,108346500,1964634,0,2378958,353788227,3052460,578779,595799331,150327482,4463903,66746877,1273201,0,1977369,236075767,4573915,888601,466327115,205568244,4555589,129250639,2175502,0,0,2366957,329357185,904714,0,15474605,0,0,0,0,0,0,66287187,4070138,39564250,1062333,0,1989370,258937070,-3,562666,0,0,26053633,6095440,0,0,52926259,11693734,145993497,0,0,29152321,4745101,57092218,13909252,63909119,23741673,122937047,49226923,28422798,15792786,94015633,29368742,26474787,7443868,839482,10610621,18030487,126590474,7007526,270431670,15366006,76153939,2768262,498317877,58456394,4044191,226380229,209437063,498317877,10453320,144333713,-73946697,210578721,241380196,492446458,222014788,0,0,223140000,235863034,9482805,6365052,0,1945,517,3531512,570207,4101719,226,10,352275,1031252,691750,28747,355153,841559,66182,108725,54727,1142,828669,228028,930999,368880,537172,222203,415561,0,977616,261576,1070649,425457,615052,257249,494120,0,2007
106100697,coalinga regional medical center,7/1/2006,6/30/2007,365,audited,incl. ind. audit,fresno,09,0609,district,general,comparable,small/rural,(559)936-6400,1191 phelps avenue,coalinga,93210-9609,sharon spurgeon,ceo/administrator,coalingamedicalcenter.com,coalinga hospital district,virginia lapid/sandra earls,nathan consulting group,0,05-0397,,zzr00397f,138,138,138,2146,29,26839,60,0,91,4519,0,1677,35361,288,9,133,29,0,33,603,0,51,1146,24,0,0,0,114,0,5842,0,0,0,29519,0,1055,0,0,0,91,0,70.2,70.2,30.9,5.5,0,0,0,3224,191,3107,2539,0,2027,6538,0,1467,19093,9017,0,0,10895,0,0,0,0,0,0,0,0,34933206,14486958,0,20446248,67056,18080178,2433126,1958324,59868,0,0,4331582,16438305,3013550,15481351,2300568,87459,11950794,187046,0,462155,9179519,0,610081,24777622,1570887,87588,1248151,1172465,0,1899574,3107823,0,1069096,10155584,1421758,69873,6384042,909907,-56304,0,527497,4366478,830410,0,0,0,33297,0,0,0,0,2449697,105174,6871207,449604,0,1834232,7920864,0,815470,0,0,2837,162381,1679918,0,5395157,1538643,3945909,0,0,0,0,3383603,813867,1201213,1801786,6256605,1934720,554714,2457738,2360919,1343683,845149,240851,316432,792818,976549,7910791,2849115,10681561,0,1627416,0,23068883,2860717,0,13409963,6798203,23068883,3535210,6957773,-2960000,14376044,7595544,22297031,11615470,0,504126,13860000,14364126,954163,0,0,251,72,392829,170855,563684,8,0,17250,32219,13205,32027,105356,71153,79220,0,38155,4244,184032,22993,44529,0,89647,32834,18794,0,298167,41086,58909,0,109529,35517,20476,0,2007
106105051,coalinga state hospital,7/1/2006,6/30/2007,365,audited,incl. ind. audit,fresno,09,0609,state,psychiatric,state,,(559)935-4300,24511 west jayne avenue,coalinga,93210,norman kramer,executive director,,department of mental health  state of ca,gale nagato  fiscal system sec,dept of developmental svcs  state of ca,0,,,,1500,1060,1060,0,0,0,0,0,0,0,0,152500,152500,0,0,0,0,0,0,0,0,66,66,0,25,0,0,1475,0,0,7214,0,0,145286,0,0,3,0,0,63,0,27.9,39.4,2310.6,2404.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85146495,25262519,0,59883976,0,85146495,-25262519,25262519,0,0,0,0,63075993,0,22070502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25262519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
106190766,coast plaza doctors hospital,1/1/2007,12/31/2007,365,audited,excl. ind. audit,los angeles,11,0921,investor,general,comparable,,(562)868-3751,13100 south studebaker road,norwalk,90650-2531,craig garner,ceo,,coast plaza doctors hospital,jeff clark,clark  koortbojian & associates  inc.,0,05-0219,hsc30219h,,123,123,123,7463,1208,3308,1540,0,1927,0,0,1241,16687,1285,385,734,601,0,673,0,0,356,4034,111,0,0,0,12,0,16092,0,0,0,595,0,3977,0,0,0,57,0,37.2,37.2,4.1,4,0,0,0,1184,224,1702,2500,0,3308,0,0,2833,11751,17795,0,0,0,0,4,201401,182691,1379,1247,0,0,156194614,110643896,0,45550718,86254,47463242,-1826270,1192646,876009,0,0,-1509633,29494470,9520465,117179679,47068981,7262068,17352336,7321548,0,17550029,0,0,9108964,105663926,10072779,1065132,5540278,4496924,0,18013988,0,0,11341587,50530688,38050229,5458344,19286637,9806957,0,0,19485322,0,1747479,0,365772,0,16443156,0,0,0,0,19091531,2868856,3605977,2011515,0,15011775,0,0,2961064,0,0,0,845460,0,0,9923623,2487279,13899403,0,0,0,0,5160784,3500426,9605183,2886544,16975672,4379010,1485334,2475257,7603600,6526111,1450972,751723,724425,1186367,3904771,38570075,0,11420059,0,0,0,49990134,5236697,0,11313422,33440015,49990134,14128604,226115620,-209007695,6585952,18334190,28258964,16838905,10733457,864740,0,11598197,284775,0,0,436,173,859735,55464,915199,336,0,62937,136353,288983,26666,44533,202830,82879,6405,264,7885,281605,46185,195737,0,127629,95012,81083,32484,302301,48672,207308,0,135008,101019,88043,32848,2007
106301258,coastal communities hospital,1/1/2007,12/31/2007,365,audited,incl. ind. audit,orange,13,1015,investor,general,comparable,,(714)754-5454,2701 south bristol street,santa ana,92704-6201,craig myers,ceo,,integrated healthcare holdings inc.,tad r.  erickson,tre reimbursement consulting  inc.,0,05-0747,hsc30535i,hsp30535i,178,178,178,11757,657,6874,14905,763,89,1148,610,549,37352,1214,117,2154,626,131,12,355,135,245,4989,109,23,0,0,46,0,16563,6352,0,0,14437,0,4467,472,0,0,50,0,57.5,57.5,7.5,4.6,21,5686,2327,4445,908,7584,7088,1356,421,6403,826,4395,33426,20599,0,0,12854,278,3,177004,107610,1925,1580,1415,866,287815765,232255438,1609395,57169722,161113,58226420,-895585,0,0,0,0,-895585,42108182,11341390,234366193,64708821,6153614,44388663,80748050,5512115,801161,9286458,4916878,4867950,221383710,9569137,1888216,16125088,12152541,2632774,596142,13365304,1776470,8326383,66432055,56177567,6216863,51975517,78364339,-4740944,7467908,1146018,16827523,6286525,0,6521466,0,6012656,0,1609395,0,0,18100391,1824967,13279178,16145647,676981,251285,5824239,171882,895152,0,0,0,0,0,0,17079980,2906240,15629112,984825,798015,0,0,7222929,3245932,7019329,3340058,26471484,8705755,865164,1722940,6334667,9555384,185883,950682,1800020,91661,1542780,8390334,0,968032,0,0,0,9358366,14681847,0,0,-5323481,9358366,0,20857693,-13872858,0,1407378,1407378,439346,0,0,0,0,0,0,8421906,438,209,836434,112136,948570,277,0,95132,135090,261620,80803,92972,125782,8165,0,32193,4677,395550,46795,188593,0,94491,51317,59688,0,445927,52099,219025,0,107130,57783,66606,0,2007
106190184,college hospital,1/1/2007,12/31/2007,365,audited,excl. ind. audit,los angeles,11,0921,investor,psychiatric,comparable,,(562)924-9581,10802 college place,cerritos,90701-1505,stephen witt,ceo,collegehospitals.com,cerritos townhouse investment co.,jeff clark,clark  koortbojian & associates  inc.,0,05-4055,,hsm34055g,157,157,157,14241,0,4405,0,2826,0,27675,556,245,49948,1085,0,563,0,291,0,4171,228,69,6407,0,157,0,0,0,0,0,49948,0,0,0,0,0,6407,0,0,0,0,87.2,87.2,7.8,7.8,0,0,0,40401,0,0,0,0,0,6789,0,45,47235,0,0,0,0,0,0,0,0,0,0,0,0,107903337,63908319,0,43995018,72184,40020722,4046480,10711,0,0,0,4057191,78950550,17061800,11890987,26172773,0,6837088,0,3427990,0,52773812,930574,544832,90687069,14435204,0,0,0,0,0,2762086,0,18978,17216268,21924310,0,5180377,0,0,3208752,0,29671299,2284179,0,1639402,0,0,0,0,0,0,17463213,0,1656711,0,219238,0,24161383,110873,383600,0,0,0,10711,0,0,13499292,6193681,1098000,0,0,0,0,4606819,1830618,9935350,2856962,18679908,5248728,1249711,559684,704173,8892178,648247,2702694,398779,47413,889207,5748789,0,3440775,292244,4199935,0,13681743,7197591,0,531233,5952919,13681743,699402,7347271,-3067561,0,2667716,7397355,3956580,0,0,0,807961,276728,4199935,0,454,223,870156,84802,954958,53,0,34873,233185,133280,73435,257506,59225,0,68014,428,10210,500905,178033,1284,0,35060,65186,89688,0,549904,193620,1335,0,37871,72380,99848,0,2007
106301155,college hospital costa mesa,1/1/2007,12/31/2007,365,audited,excl. ind. audit,orange,13,1016,investor,general,comparable,,(949)642-2734,301 victoria st,costa mesa,92627-1995,wayne m. lingenfelter,ceo,,chcm  inc.,dale bracy,college hospital costa mesa,0,05-0543,,hsp30543k,122,122,120,4859,21,23413,126,1290,217,6976,112,325,37339,574,4,2147,13,145,45,1158,20,82,4188,38,81,3,0,0,0,1902,34033,1404,0,0,0,436,3331,421,0,0,0,83.90000000000001,83.90000000000001,8.9,8.9,0,0,0,6824,119,168,2,0,38,2273,14,248,9686,0,0,0,0,0,3,6714,2896,43,40,0,0,91137643,60465167,0,30672476,1848338,36226591,-3705777,0,0,0,0,-3705777,74669825,3690107,12777711,10267454,45518,56893717,417415,2661786,433232,13618804,221659,688077,85247662,3285328,63973,180816,55387,0,132671,1890036,15315,266455,5889981,8048946,59576,43208530,368468,-6696371,1960862,122964,10773357,496076,0,1807196,0,315563,0,0,0,0,5503836,49915,18992152,104334,700924,442939,4735483,0,142893,0,0,0,0,0,0,12141478,1575370,4279092,0,0,0,0,4609497,1857176,9878783,1885195,15073240,3782253,1584777,6626977,1583836,3857536,491777,1411936,290689,242910,1280660,5272606,0,1301596,15485,0,0,6589687,11303568,0,53726,-4767607,6589687,218885,25090838,-20968372,0,2207843,8728802,7427206,0,105537,0,105537,51811,0,5049664,458,249,1009615,317,1009932,51,0,58299,232778,206973,174130,136673,121555,10466,12327,42192,14222,608135,81998,80986,0,72343,51533,114620,0,608184,82005,81072,0,72407,51557,114707,0,2007
106361458,colorado river medical center,1/1/2007,12/31/2007,365,audited,excl. ind. audit,san bernardino,12,1215,investor,general,comparable,small/rural,(760)326-4531,1401 bailey avenue,needles,92363-3103,allen peters,ceo,,city of needles,edwin b. rector ii,lifepoint hospitals  inc.,0,05-1323,,hsp30469k,25,25,25,624,0,248,0,0,407,76,0,76,1431,187,0,73,0,0,135,26,0,25,446,25,0,0,0,0,0,1431,0,0,0,0,0,446,0,0,0,0,0,15.7,15.7,3.2,3.2,0,0,0,2686,0,3248,0,0,1472,878,0,1084,9368,9763,0,0,0,0,3,1800,2700,1,15,0,0,14250924,8580161,0,5670763,51210,8014321,-2292348,0,0,0,0,-2292348,1334659,4096805,8819460,2530845,0,932589,0,0,660579,549288,0,202409,4875710,2734855,0,2766232,0,0,957307,1696068,0,1220752,9375214,1934724,0,2073740,0,0,0,826109,68682,2304545,0,0,0,1372361,0,0,0,0,3329817,0,1480215,0,0,791777,2176674,-983906,-1123814,0,0,0,0,0,0,647772,881970,2430828,0,0,0,0,1662799,488017,1003887,899048,3235775,530571,0,792802,551331,1273830,222332,97774,20450,-120944,1410400,5038960,0,0,0,0,0,5038960,2909878,46202,11702546,-9619666,5038960,0,4799537,-2202716,0,0,0,0,0,245626,0,11702546,0,0,11456920,58,27,121051,0,121051,4,0,16392,11523,20828,11318,25347,24898,10745,0,0,0,17815,17635,31767,0,21505,12246,20083,0,17815,17635,31767,0,21505,12246,20083,0,2007
