fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106230949,frank r howard memorial hospital,01jan2010,31dec2010,365,audited,incl. ind. audit adj.,mendocino,1,112,non-profit,general,comparable,small/rural,(707) 459-6801,1 madrone st.,willits,95490,kevin erich,ceo,www.adventisthealthcv.com,adventist health,chaz falk,adventist hospital,0,05-1310,,zzr00440g,25,25,16,3264,9,804,79,348,215,737,19,58,5533,683,3,225,20,100,69,264,11,27,1402,15,0,0,0,10,0,5324,0,0,0,209,0,1379,0,0,0,23,0,60.599998,60.599998,3.9000001,3.9000001,0,0,0,12431,33,6794,320,1798,1981,9702,283,6309,39651,9623,0,0,29997,0,2,96383,57689,879,703,0,0,120968462,76469038,0,44499424,155515,37986374,6668565,641562,3482,0,0,7306645,18485339,15291820,87191303,37772837,105290,9503921,989193,4671876,2999468,12914246,507716,614967,70079514,17718965,38737,8463651,507204,2823902,3892418,14629885,431670,2382516,50888948,37854672,59463,10297778,1169204,0,6236749,3702775,13227314,1737999,0,1275814,0,907270,0,0,0,0,17439544,84301,7650353,315215,1194903,3118618,13986696,7947,701847,0,0,50,638512,0,0,5927366,3789950,14650335,0,0,0,0,5658824,1631855,5085021,1243023,15349657,4829125,2623659,1474998,6646125,3268927,970128,1287416,345222,0,1191117,27527727,352857,3798453,544378,0,0,32223415,4389392,0,0,27834023,32223415,19862046,16277383,-11458981,2062278,8646070,11191320,7392867,0,0,0,0,0,0,0,210,62,398372,49267,447639,38,0,38922,74245,103103,4237,14211,100368,40789,11748,7522,3227,89397,19760,125248,0,78874,39324,45769,0,100461,22007,141235,0,88575,44098,51263,0,2010
106014034,fremont hospital,01jan2010,31dec2010,365,audited,excl. ind. audit adj.,alameda,5,421,investor,psychiatric,comparable,,(510) 574-4825,39001 sundale drive,fremont,94538,jay kellison,ceo,www.fremonthospital.com,"universal health services, inc",ruth ann smotherman,"universal health services, inc",0,05-4110,,hsp34110f,96,96,96,8605,0,9387,0,0,0,13515,22,126,31655,681,0,868,0,0,0,1878,3,15,3445,0,96,0,0,0,0,0,31655,0,0,0,0,0,3445,0,0,0,0,90.300003,90.300003,9.1999998,9.1999998,0,0,0,2739,0,0,0,0,0,8495,0,201,11435,0,0,0,0,0,0,0,0,0,0,0,0,72468289,38626792,0,33841497,10024,24979031,8872490,9,0,0,0,8872499,63309998,6828240,2330051,17901544,0,19367464,0,0,0,28048116,48338,266533,65631995,1483496,0,0,0,0,0,5260074,0,92724,6836294,10353601,0,7050021,0,-29466,0,0,19136080,742404,0,399209,0,974943,0,0,0,0,8832848,0,11797125,0,0,0,12855948,0,355576,0,0,0,0,0,0,9480416,1161164,758965,0,0,0,0,4712768,1668474,5160735,2036509,13356740,2260861,1701240,0,1746881,2869196,849530,170155,445218,422747,1156463,5355667,0,16385484,0,12460,0,21753611,12881112,0,0,8872499,21753611,17604,7035690,-1972132,11828974,785683,16470441,84957,0,0,0,0,0,0,0,211,34,387497,62789,450286,13,0,58843,150987,65064,5088,0,14488,39492,42276,0,11259,182993,21080,0,0,100421,38174,44829,0,221797,23983,0,0,109678,43354,51474,0,2010
106400480,french hospital medical center,01jul2009,30jun2010,365,audited,incl. ind. audit adj.,san luis obispo,8,801,non-profit,general,comparable,,(805) 542-6300,1911 johnson avenue,san luis obispo,93401,alan iftiniuk,ceo,www.frenchmedicalcenter.org,catholic healthcare west,james r. saurenmann,saurenmann & associates,0,05-0232,hsc30232h,hsp40232h,112,112,50,8380,1973,428,983,267,497,3960,16,375,16879,2159,543,184,298,61,161,1413,10,156,4985,112,0,0,0,0,0,16879,0,0,0,0,0,4985,0,0,0,0,0,41.299999,41.299999,3.4000001,3.4000001,8,1537,832,40355,4784,1239,4857,459,2143,39195,748,8836,102616,16699,0,0,85534,0,7,292554,218752,1512,2496,675,151,515019554,418472053,444743,96992244,1144984,88402656,9734572,-12373,7014,0,0,9715185,70897939,16422829,427698786,170760089,36396274,1675597,13360744,5941409,20950971,76938630,308044,9963265,336295023,64653686,14389786,3373976,13613406,2211871,12149273,61371652,529045,6431836,178724531,212529813,36844083,4491542,25740596,0,7709245,12385635,103141434,7216284,0,4462024,-237,3951634,0,0,0,444743,22162151,13847916,25233,764647,372774,19808059,34312743,0,5698721,0,-662313,0,-12373,0,0,12754061,3062269,41025721,0,0,0,0,11980295,2847376,15472158,1260776,25834576,14962976,2688655,3051134,21943976,11064135,3041221,784458,298044,330162,4403319,29622369,0,23581597,2172286,666813,169039,56212104,8990670,727989,31614772,14878673,56212104,11059179,60241861,-45291531,4779063,23696752,37188860,13607263,0,8328944,2314596,31843540,228768,106353,136776,499,179,936265,153030,1089295,316,0,99006,245921,328938,1235,13995,125580,71058,0,28045,22487,221738,43781,391510,0,132224,44701,102311,0,277152,53427,446612,0,147022,50185,114897,0,2010
106104089,fresno county psychiatric health facility - phf,01jul2009,30jun2010,365,audited,incl. ind. audit adj.,fresno,9,605,city/county,psychiatric,phf,,(559) 443-6616,4411 e. kings canyon road,fresno,93702,donna taylor,administrator,,county of fresno,laurentius harlan theng,county of fresno,0,,,,16,16,16,320,0,1249,0,0,23,0,2783,442,4817,32,0,181,0,0,9,0,731,72,1025,0,16,0,0,0,0,0,4817,0,0,0,0,0,1025,0,0,0,0,82.5,82.5,4.6999998,4.6999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441409,2930608,0,510801,0,5099213,-4588412,4588412,0,0,0,0,3441409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2930608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
106105029,fresno heart & surgical hospital,01sep2009,31aug2010,365,audited,incl. ind. audit adj.,fresno,9,605,investor,general,comparable,,(559) 433-8000,15 e. audubon drive,fresno,93720,wanda holderman,ceo,www.fresnoheart.com,community medical center,jon edwards,fresno heart & surgical hospital,0,05-0732,,,57,57,50,4677,1202,21,6,0,57,4595,0,34,10592,1221,339,6,3,0,25,1972,0,14,3580,57,0,0,0,0,0,10592,0,0,0,0,0,3580,0,0,0,0,0,50.900002,50.900002,3,3,0,0,0,7666,1722,2,1,0,88,6757,0,82,16318,0,4178,0,9542,0,5,306262,78831,2416,2207,0,0,220006263,141237904,0,78768359,788396,72883052,6673703,130067,5734,0,0,6798036,27712204,3637847,188656212,72290982,20138576,626920,69374,0,959024,70745745,0,686461,165517082,25513621,6532890,42738,1670,0,401987,21877203,0,119072,54489181,69451814,18877655,515321,26616,0,0,891131,50823110,652257,0,0,0,0,0,0,0,0,28352789,7793811,154337,44428,0,469880,41799838,0,153276,0,0,0,41082,0,0,9208255,1315451,33743701,0,0,0,0,8333232,1581369,13575986,5125058,21104363,8003328,2214736,2712748,20814996,8709269,3873707,540475,123210,2383948,2402272,17762444,0,46699274,22241,614325,2823776,67922060,9123366,0,28693631,30105063,67922060,5376682,28632079,-18090612,50973880,25151534,81483895,34784621,0,0,15072506,28839144,145513,80266,13385206,310,80,586685,60816,647501,143,0,74979,196452,163062,1580,0,76457,71365,0,1327,1463,152346,25103,187652,0,124426,41563,55595,0,169846,26888,205740,0,137301,46777,60949,0,2010
106104047,fresno surgical hospital,01jan2010,31dec2010,365,audited,incl. ind. audit adj.,fresno,9,605,investor,specialty,comparable,,(559) 431-8000,6125 north fresno street,fresno,93710,jeff comer,ceo,www.fresnosurgicalhospital.com,cirrus health,jeffrey n. brown,hospital management services,0,05-0708,,hsp40708f,31,31,12,2019,0,0,0,0,341,1970,0,9,4339,1028,0,0,0,0,180,1176,0,7,2391,31,0,0,0,0,0,4339,0,0,0,0,0,2391,0,0,0,0,0,38.299999,38.299999,1.8,1.8,0,0,0,2745,0,0,0,0,1925,8219,0,78,12967,0,0,0,6466,0,8,188670,216035,2391,6501,0,0,224920414,173685747,0,51234667,122466,46799531,4557602,8733,328,0,0,4566007,10845000,0,214075414,46636435,0,0,0,0,10043557,51552414,0,319469,108551875,21490265,0,0,0,0,15930289,78233332,0,714653,116368539,51797406,0,0,0,0,0,19512416,100762762,1613163,0,0,0,0,0,0,0,0,15680440,0,0,0,0,6461430,29022984,0,69813,0,0,0,8733,0,0,3552922,0,26674537,0,0,0,0,5342107,2024040,4139879,5066046,11076315,3714844,519975,1321455,18723169,3843297,1363558,3674954,185507,821668,1554789,8473875,0,5620817,2328419,0,5250,16428361,8435804,0,7019725,972832,16428361,224868,23178851,-17369757,1679087,12588671,14267758,8646941,0,864387,0,9168876,2149151,18000,261545,192,69,350306,52962,403268,198,0,38146,58715,104323,1094,34617,60078,42565,6835,3043,890,61324,0,126947,0,85884,52770,23381,0,70836,0,148188,0,97531,59697,27016,0,2010
106301283,garden grove hospital & medical center,01jan2010,31dec2010,365,audited,incl. ind. audit adj.,orange,13,1012,investor,general,comparable,,(714) 537-5160,12601 garden grove blvd,garden grove,92843,lex reddy,ceo,www.gardengrovehospital.com,"prime healthcare services, inc.",jeffrey n. brown,hospital management services,0,05-0230,hsc30230f,,167,167,69,8557,2411,4615,5382,710,1466,23,227,827,24218,1699,707,1631,1448,191,578,13,80,478,6825,167,0,0,0,0,0,24218,0,0,0,0,0,6825,0,0,0,0,0,39.700001,39.700001,3.5,3.5,12,3892,2068,5431,1272,12410,10298,1623,5228,664,331,1451,38708,25272,6190,0,10733,0,6,203998,162170,1250,1180,1378,795,405895009,306069210,0,99825799,371711,88021004,12176506,1026670,1252383,0,0,11950793,90453222,37087389,278354398,100642556,30353962,53870179,66618196,8985289,21581863,455767,3074555,12176885,297759252,27895909,5342714,16108225,32757284,5390333,15203100,2068048,1403289,1966855,108135757,98793618,26689252,48899431,76689387,-3617573,13939982,18228355,2278944,10155108,0,10851849,0,3160857,0,0,0,0,29744847,9007424,18322541,22686093,435640,18556608,244871,0,827775,0,0,0,23,0,0,17616158,3469248,23236016,0,0,0,0,10539283,3294927,25757839,4107533,31180646,10287876,960078,1043678,8951459,18480651,2115696,589279,624497,2473509,11313635,41582898,0,31057064,123720,170766,0,72934448,31644592,0,26019193,15270663,72934448,5733110,76889422,-62336000,18880206,10209479,35599100,4542036,25000000,12234,0,26029425,10232,0,26410689,508,213,969075,100315,1069390,97,0,52317,194173,348960,44068,41437,165517,70873,39188,8502,4040,335067,73817,238934,0,166925,68626,85706,0,373112,79767,263217,0,182906,75387,95001,0,2010
106190315,garfield medical center,01jul2009,30jun2010,365,audited,incl. ind. audit adj.,los angeles,11,913,investor,general,comparable,,(626) 307-2010,525 n. garfield ave,monterey park,91754,phil cohens,ceo,,ahmc healthcare inc,linda marsh,garfield medical center,0,05-0737,hsc30432i,zzt30432i,210,210,178,26824,3350,12670,5084,0,645,6984,695,2470,58722,3857,838,2502,1357,0,143,1865,135,890,11587,182,0,0,28,0,0,51366,0,0,7356,0,0,11103,0,0,484,0,0,76.599998,76.599998,5.0999999,5.0999999,26,6984,3062,11473,4391,2736,4604,0,621,6636,516,2068,33045,21620,0,0,14954,0,10,232219,219910,1948,2602,2034,1320,1188055904,1038166255,33336811,183226460,598543,170308637,13516366,662737,0,0,0,14179103,237896411,46663859,903495634,416338830,76052308,228059592,75122036,0,8316831,112778007,11748678,35199111,963615393,82960195,23585629,24525805,29474296,0,2764374,46363142,2946552,11820518,224440511,422040912,88436430,207505174,97808110,-3572523,0,8772280,134630158,8747237,0,38140881,0,35657596,10226993,11967515,0,11142303,77258113,21428500,25413383,18549449,0,2308925,35653294,0,2614796,0,0,0,662737,0,0,40613776,6283109,47858367,0,0,0,0,14991370,9158306,39932925,11470784,68457474,16151161,1164320,0,20060587,33766131,601439,8120505,1729305,2051130,18206585,62774591,0,3558960,288617,1500,34646734,101270402,80444854,0,0,20825548,101270402,40655465,184003355,-166248993,847096,1233977,4878574,1319614,0,0,0,0,0,1500,0,988,385,1765424,288825,2054249,339,0,120958,336837,655791,44210,101395,442399,63834,0,0,0,879340,84796,404941,0,162464,97481,136402,0,1042414,97257,456019,0,186538,110293,161728,0,2010
106190317,gateways hospital and mental health center,01jul2009,30jun2010,365,audited,incl. ind. audit adj.,los angeles,11,925,non-profit,psychiatric,comparable,,(323) 644-2000,18914 effie street,los angeles,90026,mara pelsman,ceo,www.gatewayshospital.org,gateways hospital and mental health center,jeffrey n. brown,hospital management services,0,05-4028,,,55,55,35,0,0,0,0,9714,2472,0,0,29,12215,0,0,0,0,908,12,0,0,5,925,0,55,0,0,0,0,0,12215,0,0,0,0,0,925,0,0,0,0,60.799999,60.799999,13.2,13.2,0,0,0,0,0,0,0,109710,0,0,0,0,109710,0,109710,0,0,0,0,0,0,0,0,0,0,31840395,7855458,0,23984937,318362,24198170,105129,784442,62441,0,0,827130,8550500,13920598,9369297,0,0,0,0,12238153,3125023,0,0,39396,15402572,0,0,0,0,16437823,0,0,0,0,16437823,0,0,0,0,-153630,6481285,1518222,0,0,0,6762,0,2819,0,0,0,0,0,0,0,0,22194691,1760431,0,0,29815,0,0,93764,379429,0,0,2587433,9754325,3653492,0,0,0,0,3595197,784367,1972429,1850927,11159956,4760471,1509584,828449,1954429,994198,351388,1315055,174584,12103,1137953,8944607,0,4204140,792892,57101,0,13998740,3982121,203631,1407806,8405182,13998740,4757701,1770031,-952920,6951231,1262849,9133125,4928985,562865,0,0,1482314,74508,0,0,296,27,552702,67875,620577,12,0,86826,282021,14744,19763,18894,56653,67964,0,2193,3644,91376,270939,52868,0,89902,15479,32138,0,100021,304407,59532,0,101418,18437,36762,0,2010
106270777,george l. mee memorial hospital,01oct2009,30sep2010,365,audited,incl. ind. audit adj.,monterey,8,709,non-profit,general,comparable,small/rural,(831) 385-6000,300 canal street,king city,93930,lex t. smith,ceo,www.meememorial.com,county of southern monterey,rodney a. phillips,"rodney a. phillips, cpa",0,05-0189,,zzr00189f,119,119,119,7694,0,1710,15824,0,2471,1018,0,2053,30770,390,0,390,669,0,182,76,0,113,1820,100,0,0,0,19,0,25017,0,0,0,5753,0,1807,0,0,0,13,0,70.800003,70.800003,16.9,13.8,3,1139,562,21344,0,22452,47336,0,34103,4832,0,7629,137696,10469,84522,0,35920,0,4,150060,43320,2501,1444,419,142,170552102,108786093,0,61766009,195315,61121009,840315,223421,10000,0,0,1053736,33954052,45298470,91299580,22999172,0,10118530,24335437,0,10219114,4319986,0,6654144,78646383,16103800,0,11142728,28346634,0,22131867,6493094,0,7687596,91905719,31905500,0,14961515,37072257,-1025195,0,11715065,3915675,7580211,0,1216433,0,1444632,0,0,0,0,7197472,0,7324938,15609814,0,19191284,6897405,0,5545096,0,0,82637,904,0,0,12589543,13854151,14955393,0,0,0,0,7145891,4337063,4339507,3899461,26348770,12240490,5204553,1118927,4875844,4706408,1327318,754172,598832,1778661,2167034,14584652,0,23332306,0,5786,87756,38010500,41838221,0,10888478,-14716199,38010500,638203,45739971,-33507246,27673748,11486100,41227472,17895166,0,647305,10782809,27515198,16626720,0,0,450,137,851896,98843,950739,83,0,70322,195944,149874,31011,97169,166546,82970,42809,7443,7808,250922,214638,147406,0,142457,43797,52676,0,280088,233327,163383,0,162112,50703,61126,0,2010
106190323,glendale adventist medical center,01jan2010,31dec2010,365,audited,incl. ind. audit adj.,los angeles,11,909,non-profit,general,comparable,,(818) 409-8000,1509 wilson terrace,glendale,91206,morre dean,president/ceo,glendaleadventist.com,adventist health,natalya topuriya,glendale adventist medical center,0,05-0239,hsc30067f,zzt30067f,457,454,414,56504,4534,24728,3902,0,1799,14386,442,1989,108284,7445,1098,4239,1256,0,310,3934,204,674,19160,329,60,0,28,40,0,81534,19381,0,7369,0,0,16911,1702,0,547,0,0,64.900002,65.300003,5.6999998,5.6999998,22,4831,2295,67372,4722,22689,11015,0,57740,70959,200,9148,243845,39863,32611,20419,144209,0,13,453900,191400,3290,4492,1433,1067,1774149188,1426970402,0,347178786,5283656,338099124,14363318,7992010,4934437,0,0,17420891,445905767,119471578,1208771843,630171703,76006012,318169824,50330040,0,29014485,191862115,5786765,24752335,1326093279,139547746,18413374,55846046,35988136,0,31599950,142638230,3942158,20080269,448055909,632388120,75402355,274531785,72995610,0,0,36893445,245335647,11080341,0,39887323,0,38455776,0,0,0,0,136674117,18948967,71460406,13058879,0,20059736,85368717,0,1607964,0,0,84037,2111915,0,0,66289957,17956515,96802702,0,15677,60128,4881368,53696327,9506167,64815896,24074387,117846533,42803862,6729143,6344420,53361656,41122456,15840144,4956050,3087792,4380958,41626110,111495326,7738248,170195797,66134678,9168944,1420266,366153259,44058213,38546320,153128541,130420185,366153259,27534804,361228969,-302777055,276749311,65557773,351278756,181082959,535090,0,146578082,157267742,4139201,8408950,3324979,1836,708,3450380,411257,3861637,1059,24,302119,984093,1050570,127513,265546,562740,115202,0,28907,13690,1296804,275836,865185,56603,376203,190440,345085,44224,1449218,314182,975605,56815,413937,214957,386384,50539,2010
106190522,glendale memorial hospital and health center,01jul2009,30jun2010,365,audited,incl. ind. audit adj.,los angeles,11,909,non-profit,general,comparable,,(818) 502-1900,1429 south central avenue,glendale,91204-2594,mark meyers,president/ceo,glendalememorial.com,catholic healthcare west,james r. saurenmann,saurenmann & associates,0,05-0058,hsc30058f,zzt30058f,334,334,164,26019,4458,14329,3160,0,322,6650,213,2033,57184,4795,869,2975,830,0,79,1500,46,394,11488,241,49,0,14,30,0,53805,0,0,3379,0,0,11201,0,0,287,0,0,46.900002,46.900002,5,5,13,2700,1200,23019,4663,17015,7768,0,2552,24869,358,5731,85975,30718,40039,0,18922,1705,10,174611,367750,2528,3168,1073,337,957851292,782620904,5634034,180864422,2645141,200902743,-17393180,2315241,1297795,0,0,-16375734,257483818,67886479,632480995,322946005,68117270,169613878,34632453,0,4970683,99805188,3772177,32425996,736283650,79045621,13939869,45878360,20140342,0,4821534,47316052,1182979,9242885,221567642,315384910,65613677,187631031,49855668,0,0,7882877,104104695,13134138,0,34766227,0,4247681,4189788,1444246,0,0,85601737,20428107,13555780,6087509,0,1389293,41913136,0,11888860,0,-2622736,330360,351672,0,0,45951937,10383367,62797916,1683724,0,807889,0,34664537,7676268,24952820,11984285,71905699,38220371,3986556,4789095,34942598,26731349,9705175,2014123,976870,2031626,5599281,34731286,0,66847934,4125934,1874185,0,107579339,37583565,2399479,40286359,27309936,107579339,5287,159424794,-131573608,72151747,58102957,139524549,72676615,0,0,18540959,41540959,1254600,542008,15288405,1100,379,2039011,307668,2346679,285,0,231652,456724,637797,22222,115902,302975,172206,41117,12203,46213,666083,136801,508487,10052,363863,147222,205034,1469,798927,158201,580605,11248,408750,157007,230192,1749,2010
106110889,glenn medical center,01jul2009,30jun2010,365,audited,incl. ind. audit adj.,glenn,1,223,non-profit,general,comparable,small/rural,(530) 934-1800,1133 w. sycamore street,willows,95988,woody laughnan,ceo,glennmed.org,glenn medical center,rodney a. phillips,"rodney a. phillips, cpa",4,05-1306,,hsp30092j,14,14,14,934,0,171,0,25,144,0,0,52,1326,223,0,46,0,8,46,0,0,30,353,14,0,0,0,0,0,1326,0,0,0,0,0,353,0,0,0,0,0,25.9,25.9,3.8,3.8,0,0,0,11449,0,12265,0,2563,10469,0,0,2392,39138,5705,20684,0,13155,0,0,0,0,0,0,0,0,28068609,15489530,0,12579079,56591,12885379,-249709,771360,151905,0,0,369746,1446765,6113564,20508280,3752106,0,765305,0,129224,604978,0,0,257764,5509377,6868400,0,6843946,0,1563953,6084837,0,0,1198096,22559232,4904891,0,6115512,0,0,1384999,1638442,0,1140430,0,12111,0,293145,0,0,0,0,5715615,0,1493739,0,308178,4758228,0,0,303319,0,0,0,7833,0,300000,1234896,3322444,3904146,0,0,0,0,1730299,881847,1536318,275429,5525299,1168552,1429242,368831,1137231,1840021,312366,325251,162541,101448,514597,4142632,0,1159178,92518,0,0,5394328,2419043,0,957018,2018267,5394328,1072895,3773159,-1534761,198196,3072064,3312808,2153630,950208,382823,0,1333031,376013,0,0,101,25,194577,18777,213354,22,0,16668,39045,19852,17492,11569,56215,25758,4008,3970,0,24984,51888,35474,0,38650,20066,22340,1175,27068,56123,39206,0,41789,22489,25163,1516,2010
106420483,goleta valley cottage hospital,01jan2010,31dec2010,365,audited,incl. ind. audit adj.,santa barbara,10,807,non-profit,general,comparable,,(805) 967-3411,351 s. patterson avenue,santa barbara,93111,ronald c. werft,president/ceo,cottagehealthsystem.org,goleta valley cottage hospital,wendy kaufmann,cottage health systems,0,05-0357,,zzt30357f,112,78,78,3509,433,887,9599,67,147,1391,0,118,16151,722,155,22,71,13,57,533,0,56,1629,57,0,0,0,55,0,4521,0,0,0,11630,0,1612,0,0,0,17,0,39.5,56.700001,9.8999996,2.8,0,0,0,11554,1815,699,2992,506,1554,19141,0,2813,41074,17261,0,0,22915,0,4,158728,117980,1052,1502,0,0,173920813,112576681,0,61344132,772251,51814593,10301790,1327273,75578,0,0,11553485,23439405,12058170,138423238,37341334,6135074,3691139,32743744,1032240,2976196,25444325,0,1322772,110686824,20399821,2751825,860666,4040907,751493,2552925,28577441,0,3298911,63233989,45280105,6646161,2374735,29920081,0,1447684,3735396,16325404,1724383,0,1211210,0,3911522,0,0,0,0,12404383,2240738,2135199,6834473,332190,1755540,33160254,0,2481355,0,0,264304,1062969,0,0,10225964,3265036,23439279,0,0,0,0,6167335,1250525,5837861,1628593,17662852,7648355,1248424,3642229,11169756,4712390,2604607,575115,-164685,0,2715550,34326425,0,7747982,30269310,140628,0,72484345,10983410,0,16082754,45418181,72484345,8213467,21099230,-12161151,14499493,13593610,30685799,22937817,0,0,16082754,16082754,0,0,2605949,272,126,523997,52352,576349,121,0,29225,102739,126669,33846,90792,59101,64439,5583,11603,0,183067,50991,167422,0,88648,16099,17770,0,201456,56816,184538,0,96392,17319,19828,0,2010
106150775,good samaritan hospital,01jan2010,31dec2010,365,audited,excl. ind. audit adj.,kern,9,617,investor,general,comparable,,(805) 399-4661,901 olive drive,bakersfield,93308,scott p. mchone,cfo,www.goodsamhospital.com,allegiance investment hc inc.,foster evans,hospital management services,0,05-0257,hsc30257g,zzt30257g,154,154,67,8683,1274,9926,0,809,2965,0,0,454,24111,1268,184,1648,0,127,637,0,0,84,3948,55,99,0,0,0,0,8873,15238,0,0,0,0,1646,2302,0,0,0,0,42.900002,42.900002,6.0999999,6.0999999,0,0,0,14548,160,236,0,2,1135,0,0,405,16486,0,3299,0,0,0,2,13924,5945,128,72,0,0,63482635,26982858,0,36499777,106071,38752414,-2146566,2326,0,0,329010,-2473250,37380788,11195186,14906661,17919701,2613327,20433916,0,1661631,5980145,0,0,1232013,49840733,10632246,248405,544005,0,128385,1469705,0,0,619156,13641902,13305526,1205736,6785559,0,-1800000,22323,5147354,0,1884584,0,2794,0,428982,0,0,0,0,14244833,1470373,15992362,0,1764899,2302496,0,0,724814,0,0,0,2326,0,0,9488578,2662144,4462840,0,0,0,0,4555529,1383180,13566265,2633878,13504531,3571064,1205950,1341994,2561885,2950902,439319,1790095,274530,588770,10523374,5114591,0,1798279,0,0,0,6912870,10989192,3409341,8332476,-15818139,6912870,369861,16013982,-12426476,0,3322537,4389069,2590790,0,617492,0,8949965,617489,0,11025123,317,132,614465,55450,669915,84,0,41228,99380,107060,55222,110609,85792,92584,11933,1273,9384,264183,51501,51475,0,121758,57415,68133,0,289157,55445,55393,0,132149,63415,74356,0,2010
