OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_1,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OR_MIN_IP,SURG_OP,OR_MIN_OP,AMB_SURG_PROG,OR_TOTL,OR_OP_ONLY,OR_IP_AND_OP,OR_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_NONURGENT_CPT_99281_TOTL_VIS,EMS_NONURGENT_CPT_99281_ADM_VIS,EMS_URGENT_CPT_99282_TOTL_VIS,EMS_URGENT_CPT_99282_ADM_VIS,EMS_MODER_CPT_99283_TOTL_VIS,EMS_MODER_CPT_99283_ADM_VIS,EMS_SEVERE_CPT_99284_TOTL_VIS,EMS_SEVERE_CPT_99284_ADM_VIS,EMS_CRITICAL_CPT_99285_TOTL_VIS,EMS_CRITICAL_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA_Name,MSSA_Designt_Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/04,12/31/04,Open,12/16/62,12/16/62,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Citrus Valley Health Partners,General Medical / Surgical,NO,547,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,626-962-4011,0,0,0,0,0,0,0,No,319,8194,37924,116754,40,5780,15110,6588,18,1451,4553,6588,20,211,778,3873,7320,20,112,391,1873,7320,0,0,0,0,0,0,0,0,0,0,40,575,110,13994,14640,12,244,4130,4392,469,16567,81457,171654,0,0,0,0,30,0,0,10980,48,854,4724,17568,0,0,0,0,547,17421,86181,200202,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5394,414,95,1,1,0,3240,2022,132,11197,5315,487592,3507,230819,No,7,0,7,0,Basic,Basic,0,0,0,1,0,0,10755,44,14187,77,9557,1752,11993,6180,134,36,46626,8089,30,0,4171,1,465,465,348,176,219,184,225,233,321,219,322,291,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,78.2www,110,157,32,Valinda/West Covina,Urban,No,No,No,1,46626,500+,0
106190661,CITY OF ANGELS MEDICAL CENTER-DOWNTOWN CAMPUS,1/1/04,12/31/04,Open,7/7/99,10/21/74,Los Angeles,11 - Los Angeles,General Acute Care,Investor - Corporation,Intercare Health System,General Medical / Surgical,NO,145,1711 WEST TEMPLE STREET,LOS ANGELES,90026,213-989-6100,0,0,0,0,0,0,0,No,105,3102,18752,38430,0,0,0,0,0,0,0,0,12,200,726,2212,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,3302,20964,42822,0,0,0,0,0,0,0,0,28,0,0,10248,0,0,0,0,145,3302,20964,53070,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,16732,577,26851,Yes,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.2ffff,98,155,31,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,No,No,No,1,0,100 - 149,0
106190410,CITY OF ANGELS MEDICAL CENTER-INGLESIDE CAMPUS,1/1/04,12/31/04,Open,8/13/96,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,Investor - Corporation,Intercare Healthcare Systems,Psychiatric,NO,70,7500 EAST HELLMAN AVENUE,ROSEMEAD,91770,626-288-1160,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3587,23784,25620,0,0,0,0,0,0,0,0,70,3587,23784,25620,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2qqq,102,157,32,Rosemead/San Gabriel South/South El Monte West/Temple City West,Urban,No,No,No,1,0,50 - 99,0
106190176,CITY OF HOPE NATIONAL MEDICAL CENTER,1/1/04,12/31/04,Open,3/8/46,3/8/46,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),City of Hope Corporation,Other,NO,165,1500 EAST DUARTE ROAD,DUARTE,91010,626-256-4673-64889,0,0,0,0,0,0,0,No,137,3329,37089,50142,0,0,0,5856,16,583,3647,5856,12,637,0,3365,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,4549,44101,60390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,4549,44101,60390,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288,372635,2041,137634,No,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2zzz,97,157,32,Baldwin Park/Irwindale,Urban,No,No,No,1,0,150 - 199,0
106100697,COALINGA REGIONAL MEDICAL CENTER,1/1/04,12/31/04,Open,3/11/46,3/11/46,Fresno,09 - Central,General Acute Care,District,,General Medical / Surgical,NO,78,1191 PHELPS AVENUE,COALINGA,93210,559-935-6400,0,0,0,0,0,0,0,No,22,552,1694,8052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,552,1694,8784,0,0,0,0,0,0,0,0,54,67,12548,19764,0,0,0,0,78,619,14242,28548,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No,0,0,0,0,Standby,Standby,0,0,1,0,0,0,844,0,3493,0,1696,251,865,143,136,17,7034,411,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,696,744,720,744,720,744,744,720,744,720,744,27,83,149,20,Coalinga,Rural,No,No,No,1,7034,50 - 99,0
106190766,COAST PLAZA DOCTORS HOSPITAL,1/1/04,12/31/04,Open,4/10/58,4/10/58,Los Angeles,11 - Los Angeles,General Acute Care,Investor - Partnership,,General Medical / Surgical,NO,123,13100 SOUTH STUDEBAKER ROAD,NORWALK,90650,562-868-3751-2273,0,0,0,0,0,0,0,No,104,7453,15615,38064,0,0,0,0,0,0,0,0,4,150,0,916,1464,3,69,0,128,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,7672,16659,40626,0,0,0,0,0,0,0,0,12,83,894,4392,0,0,0,0,123,7755,17553,45018,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,184247,2919,194974,No,4,0,4,0,Basic,Basic,0,0,0,1,0,0,10223,514,956,786,2365,1275,862,695,466,360,14872,3630,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,696,744,720,744,720,744,744,720,744,720,744,78.2jjjj,109,163,38,Norwalk/Studebaker,Urban,No,No,No,1,14872,100 - 149,0
106301258,COASTAL COMMUNITIES HOSPITAL,1/1/04,12/31/04,Open,6/7/73,6/7/73,Orange,13 - Orange,General Acute Care,Investor - Corporation,Tenet Healthcare Corp,General Medical / Surgical,NO,178,2701 BRISTOL STREET,SANTA ANA,92704,714-754-5454,0,0,0,0,0,0,0,No,79,3262,12638,28914,12,1782,4236,3294,9,25,76,3294,9,188,0,1789,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5257,18739,39894,0,0,0,0,23,480,6779,8418,46,47,15405,16836,0,0,0,0,178,5784,40923,65148,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777,98,0,0,0,0,0,1023,1754,6666,2164,191815,1738,110781,Yes,5,0,5,0,Basic,Basic,0,0,0,1,0,0,1274,10,3835,41,2253,126,1482,266,877,495,9721,938,10,0,0,1,53,31,64,42,35,29,27,19,19,45,30,27,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,744,696,744,720,744,720,744,744,720,744,720,744,116g,122,167,47,Santa Ana South,Urban,No,No,No,1,9721,150 - 199,0
106190184,COLLEGE HOSPITAL,1/1/04,12/31/04,Open,4/14/74,4/14/74,Los Angeles,11 - Los Angeles,Acute Psychiatric,Investor - Corporation,,Psychiatric,NO,125,10802 COLLEGE PLACE,CERRITOS,90701,562-924-9581,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,6027,44087,45750,0,0,0,0,0,0,0,0,125,6027,44087,45750,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2n,109,160,39,Cerritos/Hawaiian Gardens,Urban,No,No,No,1,0,100 - 149,0
106301155,COLLEGE HOSPITAL COSTA MESA,1/1/04,12/31/04,Open,9/5/68,9/5/68,Orange,13 - Orange,General Acute Care,Investor - individual,College Health Enterprises,Psychiatric,NO,122,301 VICTORIA STREET,COSTA MESA,92627,949-574-3317,0,0,0,0,0,0,0,No,37,978,3430,13542,0,0,0,0,0,0,0,0,4,0,0,0,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,978,3430,15006,0,0,0,0,81,4019,27144,29646,0,0,0,0,0,0,0,0,122,4997,30574,44652,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2829,233,17009,Yes,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116p,121,168,46,Costa Mesa,Urban,No,No,No,1,0,100 - 149,0
106361458,COLORADO RIVER MEDICAL CENTER,1/1/04,12/31/04,Open,8/11/52,8/11/52,San Bernardino,12 - Inland Counties,General Acute Care,Investor - Corporation,"Province Healthcare, Inc.",General Medical / Surgical,NO,49,1401 BAILEY AVENUE,NEEDLES,92363,760-326-4531,0,0,0,0,0,0,0,No,31,1789,5399,11346,4,174,327,0,0,0,0,0,4,93,207,754,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,199,1991,3660,49,2255,8471,17934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2255,8471,17934,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,9,1,0,0,0,0,51,112,281,683,60454,1550,79761,Yes,2,0,2,0,Standby,Standby,0,0,1,0,0,0,1680,12,2837,20,3924,246,1350,585,928,623,10719,1486,4,6,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,143,87,151,41,Big River/Needles,Frontier,No,No,No,1,10719,1 - 49,0
106060870,COLUSA REGIONAL MEDICAL CENTER,1/1/04,12/31/04,Open,7/1/53,7/1/53,Colusa,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Colusa Regional Medical Center,General Medical / Surgical,NO,48,199 EAST WEBSTER STREET,COLUSA,95932,530-458-5821-254,0,0,0,0,0,0,0,No,28,603,2075,10248,8,224,498,0,0,18,46,0,6,36,49,146,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,881,2765,15372,0,0,0,0,0,0,0,0,6,108,1334,2196,0,0,0,0,48,989,4099,17568,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,5,0,0,0,0,0,61,144,409,195,11450,420,13549,Yes,2,0,2,0,Standby,Standby,0,0,1,0,0,1,792,0,726,51,3236,241,1388,212,462,14,6604,518,4,778,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6604,1,1,744,696,744,720,744,720,744,744,720,744,720,744,15,55,137,2,Colusa,Rural,No,No,No,0,0,1 - 49,0
106190538,COMMUNITY AND MISSION HSP OF HNTG PARK-FLORENCE,1/1/04,12/31/04,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,0,,,NO,109,3111 EAST FLORENCE AVENUE,HUNTINGTON PARK,90255,323-583-1931,1,0,0,0,0,0,0,,75,0,0,27450,14,0,0,7320,20,0,0,7320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,39894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,39894,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2ccc,99,163,34,Huntington Park/South Gate West/Walnut Park,Urban,No,Yes,No,1,0,100 - 149,0
106190197,COMMUNITY AND MISSION HSP OF HNTG PK - SLAUSON,1/1/04,12/31/04,Open,12/31/57,12/31/57,Los Angeles,11 - Los Angeles,General Acute Care,Investor - Corporation,Tenet Corporation,General Medical / Surgical,NO,81,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,323-583-1931,0,0,0,0,0,0,0,No,77,1524,6464,28182,0,2228,5799,0,0,1452,4910,0,4,119,161,960,1464,0,916,131,4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,6239,22512,29646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,6239,22512,29646,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,14,14,0,0,0,0,0,14,1952,20,1,0,0,0,0,0,1952,5010,1948,1762,1701,1090,Yes,5,0,5,0,Standby,Standby,0,0,1,0,0,0,1698,10,6172,43,3908,297,2042,689,1036,481,14856,1520,5,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,696,744,720,744,720,744,744,720,744,720,744,78.2ccc,99,163,34,Huntington Park/South Gate West/Walnut Park,Urban,No,No,No,1,14856,50 - 99,0
106104008,COMMUNITY BEHAVIORAL HEALTH CENTER,1/1/04,12/31/04,Open,10/1/87,10/1/87,Fresno,09 - Central,General Acute Care,Non-Profit Corporation (incl. Church-related),Community Medical Centers,Psychiatric,NO,61,7171 NORTH CEDAR AVENUE,FRESNO,93720,559-459-2710,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2926,17073,22326,0,0,0,0,0,0,0,0,61,2926,17073,22326,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35a,82,147,19,Fresno Northwest,Urban,No,No,No,1,0,50 - 99,0
106270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,1/1/04,12/31/04,Open,6/19/62,6/19/62,Monterey,08 - Mid-Coast,General Acute Care,Non-Profit Corporation (incl. Church-related),none,General Medical / Surgical,NO,173,23625 W. R. HOLMAN HIGHWAY,MONTEREY,93940,831-624-5311,1,0,1,0,0,0,0,Yes,128,9919,41418,46848,7,713,1726,2196,6,532,1906,2196,5,84,0,963,1830,5,155,0,1788,1830,0,0,0,0,0,0,0,0,0,0,8,268,0,1106,2928,0,0,0,0,159,11671,48907,58194,0,0,0,0,14,764,4008,5124,0,0,0,0,0,0,0,0,173,12435,52915,63318,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,56,2,1,1,1,886,332,0,2035,3716,556125,3521,343485,Yes,12,4,0,8,Basic,Basic,0,0,0,1,0,0,8431,39,11267,88,19186,493,7734,5420,1257,1238,47875,7278,14,0,0,1,33,0,17,23,0,0,18,10,37,0,14,4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,696,744,720,744,720,744,744,720,744,720,744,110,80,148,17,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Urban,No,No,No,1,47875,150 - 199,0
106190475,COMMUNITY HOSPITAL OF LONG BEACH,1/1/04,12/31/04,Open,6/27/01,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Community Hospital of Long Beach,General Medical / Surgical,NO,256,1720 TERMINO AVENUE,LONG BEACH,90804,562-498-1000,0,0,0,0,0,0,0,No,125,2174,7391,44462,13,0,0,4392,12,0,0,4392,21,349,0,2680,7686,10,10,0,59,3660,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7320,0,0,0,0,201,2533,10130,73566,0,0,0,0,28,867,7367,10248,27,0,0,9882,0,0,0,0,256,3400,17497,93696,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,46680,694,100980,No,6,0,6,0,Basic,Basic,0,0,0,1,0,0,1986,0,6151,0,4430,0,3005,1402,1813,1813,17385,3215,18,1986,305,1,82,120,52,27,32,35,43,2,10,12,34,102,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,744,696,744,720,744,720,744,744,720,744,720,744,78.2lll,107,160,37,Bixby Knolls/Long Beach Central,Urban,No,No,No,1,17385,200 - 299,0
106430743,COMMUNITY HOSPITAL OF LOS GATOS,1/1/04,12/31/04,Open,12/17/62,12/17/62,Santa Clara,07 - Santa Clara,General Acute Care,Investor - Corporation,"Tenet Healthcare, Inc.",General Medical / Surgical,NO,143,815 POLLARD ROAD,LOS GATOS,95030,408-378-6131,0,0,0,0,0,0,0,No,82,3922,19074,30012,14,987,2554,0,0,0,0,0,7,59,187,759,2562,8,99,319,2410,2928,0,0,0,0,0,0,0,0,0,0,2,71,24,488,732,30,467,4776,10980,143,5605,30061,52338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,5605,30061,52338,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,40,2,1,1,0,735,239,0,2014,2328,423348,3461,241117,Yes,11,0,11,0,Basic,Basic,0,0,0,1,0,0,2277,3,7032,174,2740,1398,227,168,0,0,12276,1743,8,2279,36,1,3,1,0,13,0,0,3,8,11,2,2,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,744,696,744,720,744,720,744,744,720,744,720,744,183m,74,148,15,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,No,No,No,1,12276,100 - 149,0
