fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106100697,coalinga regional medical center,01jul2007,30jun2008,366,audited,incl. ind. audit adj.,fresno,9,609,district,general,comparable,small/rural,(559) 936-6400,1191 phelps avenue,coalinga,93210,sharon spurgeon,ceo,www.coalingamedicalcenter.com,coalinga hospital district,virginia p. lapid,nathan consulting group,0,05-0397,,zzr00397f,138,138,138,2118,63,26180,102,0,143,4921,0,1602,35129,293,20,112,36,0,33,576,0,43,1113,24,0,0,0,114,0,6508,0,0,0,28621,0,1019,0,0,0,94,0,69.59999999999999,69.59999999999999,31.6,6.4,0,0,0,3382,236,2966,2781,0,1838,7111,0,1729,20043,9080,0,0,11643,0,0,0,0,0,0,0,0,39568015,16822935,0,22745080,81555,21171670,1654965,2129592,57726,0,0,3726831,17098287,4324201,18145527,2474456,180461,11814258,258190,0,218004,10107423,0,1052499,26105291,1793587,147527,1428389,1475967,0,1358647,5833658,0,1424949,13462724,1643922,130666,6148273,1194274,-46992,0,617324,5807083,1252949,0,0,0,75436,0,0,0,0,2624121,197322,7141366,539883,0,959327,10133998,0,1149063,0,0,1252,242065,1673153,0,6869048,1784051,4013946,0,0,0,0,4045659,853967,1573196,2031803,6928488,1924704,450211,4935773,2125253,1086739,1184543,326818,273939,966876,968326,11689378,2837781,14219069,0,3631019,0,32377247,3892847,0,17843006,10641394,32377247,3911604,12030717,-4672696,18115583,8564466,27005492,12786423,0,320999,18610000,18930999,1087993,0,0,235,97,425185,146621,571806,8,0,14775,39933,9747,20053,104431,76137,79334,0,68497,12278,197435,26353,56166,0,93487,29962,21782,0,292526,41389,68860,0,110985,33863,24183,0,2008
106105051,coalinga state hospital,01jul2007,30jun2008,366,in process,incl. ind. audit adj.,fresno,9,609,state,psychiatric,state,,(559) 935-4300,24511 w. hayne avenue,coalinga,93210,pam ahlin,executive director,,state of california,gale nagato,dds fiscal systems section,0,,,,1500,808,808,0,0,0,0,0,0,0,0,248259,248259,0,0,0,0,0,0,0,0,158,158,0,23,0,0,1477,0,0,7648,0,0,240611,0,0,5,0,0,153,0,45.2,83.90000000000001,1571.3,1529.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85146495,85053698,0,92797,0,85146495,-85053698,85053698,0,0,0,0,63075993,0,22070502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85053698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
106190766,coast plaza doctors hospital,01jan2008,31dec2008,366,audited,excl. ind. audit adj.,los angeles,11,921,investor,general,comparable,,(562) 868-3751,13100 studebaker road,norwalk,90650,craig garner,ceo,,coast plaza doctors hospital,jeff clark,"clark, koortbojian & assoc., inc.",0,05-0219,hsc30219h,,117,117,117,8161,1531,2990,1707,0,1888,0,0,1482,17759,1351,457,659,631,0,627,0,0,463,4188,105,0,0,0,12,0,17759,0,0,0,0,0,4188,0,0,0,0,0,41.5,41.5,4.2,4.2,0,0,0,2310,745,2084,3150,0,4014,0,0,3306,15609,22068,0,0,0,0,4,176305,99057,742,1109,0,0,157211333,110521655,0,46689678,71731,49848840,-3087431,-3140193,811793,0,0,-7039417,33001888,9727841,114481604,50705000,9099493,16501153,7112853,0,17890668,0,0,9677169,110986336,9842754,1235283,4702819,4319141,0,15883605,0,0,10241395,46224997,41486045,6984667,16931400,9274292,0,0,16282140,0,1576863,0,650874,0,17335374,0,0,0,0,19042076,3350109,4272572,2157702,0,17492043,0,0,375176,0,0,0,-3393504,0,0,10752607,2757822,13982730,0,0,0,0,5674073,3807018,10261042,2613548,17772535,4797457,1504450,2474180,7992913,7287421,1530848,767548,619918,986826,4114744,30456754,0,13506980,0,0,0,43963734,5895488,0,13088279,24979967,43963734,8248551,179499710,-163304480,7983932,20351238,31673992,18167012,11096298,2623916,0,13720214,631935,0,0,426,169,831010,63145,894155,336,0,67474,132264,283504,23993,44490,180902,85515,6859,1288,4721,287735,47290,174215,0,129942,98240,83719,9869,313528,50840,184259,0,138206,105189,91304,10829,2008
106301258,coastal communities hospital,01jan2008,31dec2008,366,audited,incl. ind. audit adj.,orange,13,1015,investor,general,comparable,,(717) 754-5454,2701 south bristol street,santa ana,92704-6278,craig myers,ceo,www.coastalcommhospital.com,"integrated healthcare holdings, inc.",tad erickson,"tre reimbursement consulting, inc.",0,05-0747,hsc30535i,hsp30535i,178,178,178,11399,811,6065,15991,760,40,1899,539,528,38032,1177,136,1962,739,144,14,426,120,214,4932,109,23,0,0,46,0,17473,5766,0,0,14793,0,4443,451,0,0,38,0,58.4,58.4,7.7,4.7,21,5686,2327,4533,1488,7359,7924,1746,339,5778,822,3377,33366,21419,0,0,11987,0,3,168001,108127,1908,1538,1225,979,291204126,230750040,0,60454086,153783,61758795,-1150926,0,0,0,0,-1150926,43181892,12172505,235849729,63440241,6915933,41575023,82466501,5459460,469452,14394325,4493064,4649976,223863975,9411999,2992623,14976780,14462950,3402263,558975,12923797,1677129,6933635,67340151,54300646,7068230,48048004,82802128,-5070875,7043154,200787,19343155,6447142,0,6169542,0,4398127,0,0,0,0,18551594,2840326,13574674,14127323,1818569,827640,7145313,651,1567996,0,0,0,0,0,0,18434826,3248517,17146363,0,0,0,0,8004486,3458892,7312990,4152721,28133707,9838401,996165,1750620,6723517,8648903,263302,1126340,1588723,862694,1826423,9333181,0,777638,0,0,0,10110819,15163775,0,0,-5052956,10110819,2127,17966476,-10907111,0,1458580,1458580,680942,0,0,0,0,0,0,9521721,473,232,875961,145918,1021879,239,0,64916,161239,282335,79613,92811,45316,36767,78250,28476,6238,405994,49243,201220,0,93630,53038,72836,0,452718,55296,261623,0,112472,58549,81221,0,2008
106190184,college hospital,01jan2008,31dec2008,366,audited,excl. ind. audit adj.,los angeles,11,921,investor,psychiatric,comparable,,(562) 924-9581,10802 college place,cerritos,90703-1570,stephen witt,ceo,www.collegehospitals.com,cerritos townhouse investment co.,jeff clark,"clark, koortbojian & assoc., inc.",0,05-4055,,hsm34055g,157,157,157,14569,0,2776,0,1770,0,29273,0,797,49185,1147,0,370,0,237,0,4827,0,276,6857,0,157,0,0,0,0,0,49185,0,0,0,0,0,6857,0,0,0,0,85.59999999999999,85.59999999999999,7.2,7.2,0,0,0,45379,0,0,0,40,0,8204,0,63,53686,0,0,0,0,0,0,0,0,0,0,0,0,109841166,62946698,0,46894468,22450,42635707,4281211,9683,0,0,0,4290894,77886550,19282850,12671766,26459885,0,4639809,0,4113956,0,53657430,0,1536584,90407664,16054838,0,0,0,15223,0,3337588,0,25853,19433502,22986205,0,3123038,0,0,2149946,0,30385827,2351479,0,76312,0,1873891,0,0,0,0,18043117,0,1516771,0,1979233,0,25275416,0,79931,0,0,0,9683,0,0,13828219,7642571,1227082,0,0,0,0,4345838,1981877,10741010,2869110,20173656,5738460,1316990,366440,1223111,5676397,732047,2892584,351111,34290,4130621,4527911,0,3391844,604705,5053030,0,13577490,6834861,0,51195,6691434,13577490,110482,9935051,-5741120,0,3234877,8080471,4688627,0,0,0,535794,484599,5053030,0,442,212,839204,87196,926400,79,0,40667,219802,128528,79150,234903,67015,0,65534,335,3270,474244,181695,2123,0,33871,60684,86587,0,524305,198899,2331,0,36464,67307,97094,0,2008
106301155,college hospital costa mesa,01jan2008,31dec2008,366,audited,excl. ind. audit adj.,orange,13,1016,investor,general,comparable,,(949) 642-2734,301 victoria street,costa mesa,92627,wayne m. lingenfelter ed. d.,ceo,www.collegehospitals.com,"chcm, inc.",dale bracy,college hospital costa mesa,0,05-0543,,hsp30543k,122,122,120,6529,94,17041,823,1998,162,8008,338,1996,36989,572,12,1551,18,188,86,1620,29,97,4173,38,81,3,0,0,0,1624,33796,1569,0,0,0,330,3396,447,0,0,0,82.8,82.8,8.9,8.9,0,0,0,7715,143,0,0,0,38,2688,50,846,11480,0,0,0,0,0,0,0,0,0,0,0,0,90952796,58089887,0,32862909,1474063,35905680,-1568708,17737,0,0,0,-1550971,74042374,4468501,12441921,9511000,167350,56371659,1993373,2463137,218594,11216533,387985,2365570,84695201,3350642,122364,0,0,0,17020,2387688,29390,350491,6257595,6626457,145933,42046367,1669321,-6679007,1867722,171848,7362424,464170,0,2252285,0,2162367,0,0,0,0,6235185,143781,19169389,324052,595415,63766,6241797,0,89524,0,0,0,17737,0,0,12003396,1643438,3657933,0,0,0,0,4837087,2015386,9853557,1894883,15779035,4207403,1372630,5589641,1543062,3756601,475398,1383334,316577,364738,1117261,7212612,0,1054546,122766,0,0,8389924,14674547,0,33955,-6318578,8389924,273154,28508518,-22722497,0,2363666,8957151,7902605,0,53763,0,53763,19808,0,8033251,299,144,600663,50157,650820,51,0,50012,151078,119554,62212,97745,80023,10712,2079,20498,6750,300394,41800,59877,0,71343,49896,77353,0,321235,45644,64987,0,78355,55068,85531,0,2008
106361458,colorado river medical center,01apr2008,31dec2008,275,audited,excl. ind. audit adj.,san bernardino,12,1209,city/county,general,comparable,small/rural,(760) 326-7183,1401 bailey ave.,needles,92363,robert mannix,ceo,,city of needles,rodney a. phillips,"rodney a. phillips, cpa",0,05-1323,,hsp30469k,25,25,25,928,0,658,0,0,174,0,0,174,1934,258,0,183,0,0,81,0,0,48,570,25,0,0,0,0,0,1934,0,0,0,0,0,570,0,0,0,0,0,28.1,28.1,3.4,3.4,0,0,0,4674,0,4428,0,0,2151,0,0,1048,12301,7649,0,0,5795,0,1,18600,2970,155,99,0,0,19893064,10869569,0,9023495,1,4173941,4849555,645000,0,0,0,5494555,1878240,5141632,12873192,3851630,0,3958214,0,0,906579,0,0,537782,9254205,4255545,0,4787486,0,0,1063886,0,0,531942,10638859,4283911,0,4621315,0,0,0,1041307,0,923036,0,0,0,0,0,0,0,0,3823264,0,4124385,0,0,929158,0,0,146688,0,0,0,0,0,0,492328,408498,930679,0,0,0,0,1032228,144138,334664,831406,1694013,134524,0,91866,423516,695473,645000,0,155837,0,333712,5636946,0,934741,0,70000,0,6641687,921720,0,0,5719967,6641687,617463,5494555,-494716,2403540,2236012,5867466,4932725,0,0,0,0,0,0,0,52,20,80911,1397,82308,4,0,14594,16315,14074,12054,3454,13462,5733,0,1225,0,22098,9541,19305,0,15591,9149,5227,0,22354,9719,19700,0,15877,9336,5322,0,2008
106060870,colusa regional medical center,01apr2007,31mar2008,366,audited,excl. ind. audit adj.,colusa,1,225,non-profit,general,comparable,small/rural,(916) 323-7685,199 e. webster st,colusa,95932,dale kirby,ceo,www.colusamedicalcenter.org,corporation,daniel pelayo,"toyon associates, inc.",0,05-0434,,hsp30434g,48,48,36,2824,0,861,0,83,502,0,19,176,4465,609,0,293,0,25,153,0,6,52,1138,42,0,0,0,6,0,3248,0,0,0,1217,0,1033,0,0,0,105,0,25.4,25.4,3.9,3.1,4,625,235,11783,0,11795,0,1062,14134,0,418,4143,43335,6020,16783,2817,17956,0,4,12894,9140,258,337,141,94,49448058,32900533,0,16547525,125001,17222748,-550222,411374,0,0,0,-138848,7219868,8910279,33317911,12373215,0,5156786,0,473047,2962488,0,108250,1071609,22145395,9099317,0,6395545,0,735348,8948114,0,194903,1929436,27302663,14485305,0,9628166,0,-50731,625490,6165170,0,1475409,0,333153,-30000,268571,0,0,0,0,6987227,0,1974896,0,582905,5745432,0,0,1257065,0,18981,82615,113914,0,0,3064960,3299545,5920870,0,0,0,0,1925900,730617,1627567,653289,6306554,2476270,1036102,2823637,1720808,950889,626956,192888,131076,276821,680747,5016396,0,5049060,68631,28695,0,10162782,2292830,0,4778092,3091860,10162782,161139,7288745,-5058894,3432291,1857836,7632077,2583017,5170199,0,0,5170199,392107,0,0,131,51,303150,30249,333399,18,0,36835,43198,23066,12815,29385,71430,21413,5726,41559,17723,61749,60406,75731,0,52713,22933,29618,0,68626,66352,82823,0,56597,25851,33150,0,2008
106190197,community & mission hospitals of huntington park,01jan2008,31dec2008,366,audited,excl. ind. audit adj.,los angeles,11,923,investor,general,comparable,,(323) 583-1931,2623 e. slauson ave.,huntington park,90255,daniel ansel,interim ceo,www.communityhosp.com,"karykeion, inc.",jeff clark,"clark, koortbojian & assoc., inc.",0,05-0091,hsc30091g,hsp40091g,157,157,157,2583,0,5421,3836,0,21,106,12,2656,14635,691,0,1940,1328,0,6,38,3,841,4847,157,0,0,0,0,0,14635,0,0,0,0,0,4847,0,0,0,0,0,25.5,25.5,3,3,33,862,282,1674,0,7019,9012,0,74,1694,24,6755,26252,26951,0,0,1116,0,2,53841,54677,882,1002,113,151,195502000,165144976,3052265,33409289,339533,36397913,-2649091,144196,769245,0,0,-3274140,18890978,20108775,156502247,23693618,0,48466735,26080632,0,226818,1089796,121718,25503548,125182865,6162226,0,17254680,24558577,0,118176,3459677,68452,18697347,70319135,20663797,0,48913305,45984639,-7351018,0,315321,1433372,15145849,0,11327840,0,28711871,0,3052265,0,0,9192047,0,13021458,7706835,0,29673,3116101,0,343175,0,0,0,0,0,0,8559925,3190643,9813228,0,0,0,0,4117826,2172268,7262276,1281747,19493157,3074586,939481,3935802,2979376,2578511,291900,999457,990202,0,1115441,8445201,0,1144315,0,0,902983,10492499,14348061,0,3656328,-7511890,10492499,2535081,80944711,-76489265,0,1263608,1802057,657742,0,3656328,0,3656328,0,0,0,330,53,542712,147285,689997,249,0,104444,91754,107924,0,0,139736,34492,62555,1647,160,143634,46803,120696,0,88295,67908,75376,0,204812,59027,153060,0,107307,79074,86717,0,2008
106190475,community hospital of long beach,01oct2007,30sep2008,366,audited,excl. ind. audit adj.,los angeles,11,933,non-profit,general,comparable,,(562) 498-1000,1720 termino ave.,long beach,90804,raymond jankowski,president/ceo,www.chlb.org,community hospital of long beach,jeff clark,"clark, koortbojian & assoc., inc.",0,05-0727,,hsp30003f,256,145,79,9543,1740,4452,425,0,610,1589,179,1556,20094,1676,363,644,124,0,179,523,60,537,4106,201,28,0,0,27,0,11327,8767,0,0,0,0,2967,1139,0,0,0,0,21.4,37.9,4.9,4.9,0,0,0,2510,1123,1833,2262,0,539,4270,298,2220,15055,21715,0,0,90,0,6,81060,87060,498,642,0,0,274001797,223180525,0,50821272,1031724,51114300,738696,1811730,1562138,0,0,988288,89874065,46549806,137577926,91537681,25467339,21797692,4271992,0,5246100,18586098,2108670,18355574,187371146,18269633,7723266,7508117,8756954,0,3173376,19552804,2577263,19069238,86630651,96830013,29892115,27899307,11956846,0,0,2835918,34976330,14032704,0,4757292,0,0,0,0,0,0,12157930,3298490,1382716,1072100,0,672112,3162572,0,29075352,0,0,732618,4310,0,0,14523291,4235300,14256885,0,0,0,0,7186666,3385255,6028028,1498875,24609050,4595950,1588415,3852532,5864027,5430349,869520,632386,422206,818651,2431214,13513149,0,4404344,681569,0,0,18599062,9327631,0,2275456,6995975,18599062,1609067,51510784,-41433703,0,6411874,8800530,4396186,2217579,132415,0,2349994,74538,0,0,426,175,870415,69587,940002,241,0,76184,200456,198478,21758,101425,113930,62126,45300,44345,6413,319476,79464,153158,0,170429,67099,75056,5733,343962,84862,165397,0,184352,72962,82364,6103,2008
106430743,community hospital of los gatos,01jan2008,31dec2008,366,audited,excl. ind. audit adj.,santa clara,7,431,investor,general,comparable,,(408) 378-6131,815 pollard road,los gatos,95032,gary honts,ceo,www.communityhospitallg.com,tenet healthcare corporation,derek to,tenet healthcare corporation,0,05-0188,hsc30188g,hsp30188g,143,139,44,8112,855,242,187,0,726,5595,75,125,15917,1311,173,52,24,0,136,1708,12,60,3476,113,0,0,30,0,0,13605,0,0,2312,0,0,3295,0,0,181,0,0,30.4,31.3,4.6,4.6,6,1406,623,15226,743,340,892,0,1975,19628,46,2219,41069,12362,9114,0,18139,0,8,236008,155908,1294,2500,423,232,378970365,295445614,0,83524751,369679,101516990,-17622560,29482,1748972,0,0,-19342050,45814611,15192204,317963550,105508370,11131648,2867006,2576714,0,13409553,93635909,793831,2076681,231999712,46873503,5664174,814529,3026362,0,3916654,83079132,50698,3545601,146970653,128370873,13567687,2644736,4843470,0,0,10433845,130524447,471794,0,903656,0,3685106,0,0,0,0,24011000,3228135,977672,759606,0,6854259,45801958,0,1892121,0,0,0,0,0,0,16528872,5841190,39379809,0,0,0,0,12885750,5307806,14392158,7181405,33357393,11400031,2660092,2862394,17643950,15308017,8499522,5131715,699407,0,3954469,14254465,0,11535916,0,4317061,1419337,31526779,22221382,0,0,9305397,31526779,1646562,23472263,-13814035,27230057,33769960,61161604,49625688,0,0,0,0,0,13438962,15538794,372,138,688990,118216,807206,648,0,91999,162012,187887,5823,63348,138424,8206,0,30156,1135,215834,50681,248240,0,56417,42352,75466,0,255304,57673,294077,0,65093,48009,87050,0,2008
106361323,community hospital of san bernardino,01jul2007,30jun2008,366,audited,incl. ind. audit adj.,san bernardino,12,1209,non-profit,general,comparable,,(909) 887-6333,1805 medical center drive,san bernardino,92411-1214,diane nitta,cne,www.chw.edu,catholic healthcare west,scott curtis,community hospital of san bernardino,0,05-0089,hsc30089f,zzt30089f,321,321,321,20286,419,50433,6396,315,1221,34,233,317,79654,801,77,8454,2023,76,44,3,51,96,11625,196,37,0,0,88,0,41194,8999,0,0,29461,0,9860,1666,0,0,99,0,67.8,67.8,6.9,4.4,36,5151,2831,18623,1254,14984,16712,0,1141,13109,5728,5826,77377,45821,0,16075,10266,0,8,333615,208708,3526,3040,2878,1232,646692210,512542654,0,134149556,1487173,134992361,644368,548178,405403,0,0,787143,175200444,46370087,425121679,134469760,24699434,293759361,57023889,3430964,6180669,890778,10007876,8075935,538538666,18667384,2511211,22360453,27833489,0,2675127,16375009,7617304,10113567,108153544,114703401,18009847,245457181,73198960,-11674720,3046714,6114995,6582466,13169543,0,39098214,0,4836053,0,0,0,0,38433743,9200798,61293118,11229619,384250,2740801,10683321,0,183906,0,-732061,0,52781,0,0,42402765,7812402,32592158,0,18855,0,0,22789072,4770917,19070630,5535562,57685983,26659412,2593068,6557527,14423486,14788232,4420348,806893,925376,1600922,4531114,35473678,0,22913458,674287,567522,0,59628945,20823394,0,26124881,12680670,59628945,3614047,108580451,-83112877,67223338,16664994,84687673,61774215,0,0,17690926,31010046,4885165,0,0,1405,591,2504382,549028,3053410,203,0,152824,484505,711826,160972,255124,317899,226226,71311,104119,19576,1004735,173409,605236,0,391784,131248,197970,0,1218301,212072,725075,0,499537,157182,241243,0,2008
106270744,community hospital of the monterey peninsula,01jan2008,31dec2008,366,audited,incl. ind. audit adj.,monterey,8,707,non-profit,general,comparable,,(831) 624-5311,23625 w.r. holman highway,monterey,93940,steven packer m.d.,president/ceo,www.chomp.org,community hospital foundation,marietta carlin / claudia eyre,community hospital of monterey peninsula,0,05-0145,,zzr00145f,313,205,201,28370,772,866,2732,0,14634,1305,927,1549,51155,5134,139,177,559,0,3097,276,164,297,9843,299,14,0,0,0,0,47166,3989,0,0,0,0,9175,668,0,0,0,0,44.7,68.2,5.2,5.2,24,2296,1042,108010,1769,4523,16686,0,106838,5099,5504,11289,259718,31091,17733,0,198346,0,12,523485,301785,3551,3174,645,746,936937187,536045492,0,400891695,12220001,376649945,36461751,2519060,3649358,0,0,35331453,178868089,52990966,705078132,348130160,9466828,9317370,29404514,0,194467585,17342218,8922211,15268167,632319053,127549973,2089830,5033460,18568190,0,128502005,6135813,4545671,12193192,304618134,378407466,9193419,12081035,40385095,0,0,37122923,2698622,22104164,0,23733975,0,10318793,0,0,0,0,92268422,2241661,1234813,5804700,0,274345107,20390731,0,4606261,0,186278,0,2331940,0,0,69267849,22656084,127406011,0,0,0,0,83491187,18911383,37521657,17395774,139060415,92342345,0,13884134,50356923,19393002,30982235,4705437,1750326,4887963,19287165,153097556,1144499,273335647,48224618,6069242,-8751176,473120386,69699712,218334854,100685364,84400456,473120386,8861310,129940135,-58140088,303124768,207781408,523804742,250469095,0,2360084,102218470,104578554,3893190,61393090,10560693,1831,539,3273218,602255,3875473,338,0,141099,736389,818077,46737,243086,587577,367959,276186,15874,40234,778199,259313,876500,0,817217,243505,298484,0,974278,306350,1045316,0,926059,278805,344665,0,2008
106560473,community memorial hospital - san buenaventura,01jan2008,31dec2008,366,audited,excl. ind. audit adj.,ventura,10,809,non-profit,general,comparable,,(805) 652-5011,147 n. brent street,ventura,93003-2809,gary k. wilde,president/ceo,www.cmhhospital.org,community memorial hospital,joseph lapid,nathan consulting group,0,05-0394,hsc30394f,,220,220,220,16185,8856,5841,0,0,2240,17187,527,744,51580,3319,1940,1633,0,0,303,5411,154,164,12924,220,0,0,0,0,0,51580,0,0,0,0,0,12924,0,0,0,0,0,64.09999999999999,64.09999999999999,4,4,20,5705,2956,48116,10998,95063,0,0,17810,149394,1729,14003,337113,36901,229161,0,69897,0,7,472849,785591,4303,7149,1977,983,1209198465,986251771,0,222946694,4286659,224142320,3091033,-12718545,1984591,0,0,-11612103,139834552,83448175,985915738,269856943,151364313,63936381,0,0,24437406,262299786,6749544,6970767,785615140,120692028,39706987,44102841,0,0,17126853,182561479,2132843,17260294,423583325,338819775,159437956,82445528,0,0,0,34718776,340371131,13500327,0,8882387,0,8075891,0,0,0,0,51342763,31444286,23831955,0,0,6167716,97236013,0,12923961,0,0,257251,-13555958,0,0,37310674,25278208,92555998,0,0,0,0,28544503,7664161,27773097,5015679,83938950,42155046,3898474,7358084,49804793,13521089,10407161,2461569,2088435,150196,8358523,49813249,5848352,60503630,19754612,77055965,0,212975808,31780759,0,8745955,172449094,212975808,1122053,112813475,-74075548,90825561,66883737,164956932,104453302,0,169367,0,9048340,302385,6427705,0,1525,483,2857714,378350,3236064,322,0,266840,587493,737843,72591,164705,644182,180587,148482,32957,22034,682357,499714,761955,0,448814,181131,283743,0,775436,563360,869801,0,506855,205711,314901,0,2008
106100717,community regional medical center,01sep2007,31aug2008,366,audited,incl. ind. audit adj.,fresno,9,605,non-profit,general,comparable,teaching,(559) 459-6000,2823 fresno street,fresno,93721,tim a joslin,ceo,www.communitymedical.org,community medical centers,lee lenox,government reimbursement,1,05-0060,hsc00060f,zzr00060f,575,575,575,48754,5966,67811,20913,13205,8398,22323,4067,2010,193447,6315,778,10152,4037,2185,2016,5949,1127,1201,33760,433,61,0,24,57,0,152477,14367,0,7647,18956,0,30713,2333,0,490,224,0,91.90000000000001,91.90000000000001,5.7,5.2,70,10542,6162,37766,7890,79701,68385,48804,12051,63503,16783,66772,401655,89809,123392,50179,107427,0,17,949800,427440,13439,6567,4995,2117,1913711922,1317495702,1228183,597444403,13402831,595252938,15594296,7514419,1442925,0,0,21665790,370756134,317006860,1225948928,331569040,46260286,368813533,129375419,83282000,58952808,220660090,25313120,11649253,1275875549,154860911,17623417,109299200,100060968,55254867,18906517,121791997,24570556,35467940,637836373,359038661,58583464,310059484,191212866,-42150920,122094360,38839832,170830936,54985928,0,54018920,-855565,837736,143368,400955,0,683860,100487751,4427131,202100238,35781713,17298072,24287855,142649993,33511057,36900593,0,4950668,0,7288219,0,0,120618826,57847526,208613440,0,0,0,31948645,56199511,4669093,86755959,28599938,222175813,46476060,40525441,28149125,101967456,101044929,21453150,9388636,2290234,11813939,9968155,311135791,144796946,287239915,27134760,3063081,81916415,855286908,202218210,28569979,244961457,379537262,855286908,35088165,282507226,-177414480,255496664,171725591,447989454,160749539,0,0,244069174,248235778,3274321,127085476,106079835,3657,1403,6987651,1026631,8014282,1062,142,268094,1357764,1711215,240155,935195,1055292,426222,607404,40000,346310,2129037,1050910,1981315,31326,1279861,185970,329232,0,2502411,1190097,2280752,34224,1414062,207394,385342,0,2008
