OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,AMB_SURG_PROG,OP_RM_TOTL,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_MINOR_CPT_99281_TOTL_VIS,EMS_MINOR_CPT_99281_ADM_VIS,EMS_LOW/MODERATE_CPT_99282_TOTL_VIS,EMS_LOW/MODERATE_CPT_99282_ADM_VIS,EMS_MODERATE_CPT_99283_TOTL_VIS,EMS_MODERATE_CPT_99283_ADM_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_TOTL_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_ADM_VIS,EMS_SEVERE_W_THREAT_CPT_99285_TOTL_VIS,EMS_SEVERE_W_THREAT_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA English Name,MSSA Designt. Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106300032,CHILDRENS HOSPITAL OF ORANGE COUNTY,1/1/05,12/31/05,Open,6/30/78,6/30/78,Orange,13 - Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),Childrens Healcare of California,General Medical / Surgical,NO,202,455 SO. MAIN STREET,ORANGE,92668,714-997-3000,0,0,0,0,0,0,0,No,124,9338,31654,45260,0,0,0,0,0,0,0,0,36,567,1460,10260,13140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,615,63,12655,15330,0,0,0,0,202,10520,54569,73730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,10520,54569,73730,0,0,0,CV SURG,2,121,80,0,0,121,80,1,2,208,99,0,0,0,0,0,0,208,99,0,0,0,27,0,0,27,0,0,0,No,0,0,0,0,0,0,3158,354611,4193,204302,Yes,26,13,0,13,Basic,Basic,0,0,0,1,0,0,895,1,25906,47,10019,524,5007,3382,308,281,42135,4235,53,0,1408,1,4,4,2,6,3,0,5,4,2,2,2,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,116h,72,33,40,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,No,No,No,1,42135,200 - 299,0
106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,1/1/05,12/31/05,Open,5/29/92,5/29/92,Santa Clara,07 - Santa Clara,General Acute Care,Investor - Corporation,Subacute Childrens Hospital,Long-Term Care (SN/IC),NO,29,3777 SOUTH BASCOM AVENUE,CAMPBELL,95008,408-558-3640,0,0,0,0,0,0,0,No,7,0,0,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2555,0,0,0,0,0,0,0,0,22,18,7361,8030,0,0,0,0,29,18,7361,10585,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,183m,24,11,15,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,No,No,No,1,0,1 - 49,0
106382715,CHINESE HOSPITAL,1/1/05,12/31/05,Open,1/1/46,1/1/46,San Francisco,04 - West Bay,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,54,845 JACKSON STREET,SAN FRANCISCO,94133,415-982-2400,0,0,0,0,0,0,0,No,49,2186,10794,17885,0,0,0,0,0,0,0,0,5,41,64,991,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4380,54,2227,11785,19710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2227,11785,19710,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,604,72151,2149,120548,Yes,2,0,2,0,Standby,Standby,0,0,1,0,0,0,1766,7,1221,15,1574,512,791,595,367,297,5719,1426,5,1759,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,162a,13,3,8,Chinatown/Civic Center/Inner Mission/North Beach/South of Market/Tenderloin/Western Addition,Urban,No,No,No,1,5719,50 - 99,0
106361144,CHINO VALLEY MEDICAL CENTER,1/1/05,12/31/05,Open,10/1/72,10/1/72,San Bernardino,12 - Inland Counties,General Acute Care,Investor - Corporation,"Prime Healthcare Services, Inc.",General Medical / Surgical,NO,126,5451 WALNUT AVENUE,CHINO,91710,909-464-8600-8602,0,0,0,0,0,0,0,No,96,6087,15007,35040,10,561,1208,3650,6,318,741,2190,14,347,0,2432,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,7313,19388,45990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,7313,19388,45990,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,3,0,No,0,0,0,0,561,1091,840,98918,692,71000,No,4,0,4,0,Basic,Basic,0,0,0,1,0,0,1328,3,1734,4,17880,21,4617,11,5707,4963,31266,5002,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,151a,61,29,42,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,Urban,No,No,No,1,31266,100 - 149,0
106200692,CHOWCHILLA DISTRICT MEMORIAL HOSPITAL,1/1/05,12/31/05,Open,3/15/57,3/15/57,Madera,09 - Central,General Acute Care,District,,Long-Term Care (SN/IC),NO,24,1104 VENTURA AVENUE,CHOWCHILLA,93610-1027,559-665-3781-363,0,0,0,0,0,0,0,No,3,0,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1095,0,0,0,0,0,0,0,0,21,59,7978,7665,0,0,0,0,24,59,7978,8760,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,79.2,25,14,19,Chowchilla,Rural,No,No,No,1,0,1 - 49,0
106190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,1/1/05,12/31/05,Open,3/28/46,3/28/46,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Citrus Valley Health Partners,General Medical / Surgical,NO,222,210 W. SAN BERNARDINO ROAD,COVINA,91723,626-331-7331,0,0,0,0,0,0,0,No,145,5992,27685,52925,0,0,0,0,0,0,0,0,8,155,605,2271,2920,14,323,770,3269,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,6470,33225,60955,0,0,0,0,30,1425,6983,10950,25,575,4092,9125,0,0,0,0,222,8470,44300,81030,0,0,0,CV SURG,2,0,0,129,5,129,5,145,2,0,0,0,0,461,411,458,122,919,533,0,489,44,0,0,0,533,0,0,0,No,0,0,0,0,0,0,1374,186249,2413,156239,Yes,8,0,8,0,Basic,Basic,0,0,0,1,0,0,3736,46,4286,471,4496,1535,6058,3302,125,69,18701,5423,12,0,2451,1,324,240,319,322,309,256,239,223,269,277,258,478,3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,78.2qq,57,24,32,Asuza/Charter Oak/Covina,Urban,No,No,No,1,18701,200 - 299,0
106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/05,12/31/05,Open,12/16/62,12/16/62,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Citrus Valley Health Partners,General Medical / Surgical,NO,547,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,626-962-4011,0,0,0,0,0,0,0,No,319,8576,41544,116435,40,5919,15359,14600,18,1611,4625,6570,20,248,760,3993,7300,20,131,425,1972,7300,0,0,0,0,0,0,0,0,0,0,40,663,52,13273,14600,12,211,3977,0,469,17359,84743,171185,0,0,0,0,30,0,0,10950,48,750,4388,17520,0,0,0,0,547,18109,89131,199655,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5557,393,72,Yes,1,0,3166,2391,0,13039,5363,467882,3394,221702,Yes,7,0,7,0,Basic,Basic,0,0,0,1,0,0,11900,50,14868,122,8437,1536,13885,7003,327,196,49417,8907,30,0,4434,1,483,427,430,385,350,345,242,286,268,274,331,555,4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,78.2www,57,24,32,Valinda/West Covina,Urban,No,No,No,1,49417,500+,0
106100697,COALINGA REGIONAL MEDICAL CENTER,1/1/05,12/31/05,Open,3/11/46,3/11/46,Fresno,09 - Central,General Acute Care,District,,General Medical / Surgical,NO,78,1191 PHELPS AVENUE,COALINGA,93210,559-935-6400,0,0,0,0,0,0,0,No,22,717,2312,8030,2,2,3,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,719,2315,8760,0,0,0,0,0,0,0,0,54,72,12997,19710,0,0,0,0,78,791,15312,28470,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,No,0,0,0,0,2,3,0,0,0,0,No,0,0,0,0,Standby,Standby,0,0,1,0,0,0,359,0,4441,0,1980,345,814,187,90,13,7684,545,8,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,744,672,744,720,744,720,744,744,720,744,720,744,27,30,16,20,Coalinga,Rural,No,No,No,1,7684,50 - 99,0
106301258,COASTAL COMMUNITIES HOSPITAL,3/8/05,12/31/05,Open,6/7/73,6/7/73,Orange,13 - Orange,General Acute Care,Investor - Corporation,Integrated Health Care Holdings Inc.,General Medical / Surgical,NO,178,2701 BRISTOL STREET,SANTA ANA,92704,714-754-5454,0,0,0,0,0,0,0,No,79,2313,9312,28835,12,1423,3401,4380,9,10,24,3285,9,120,0,1256,3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3866,13993,39785,0,0,0,0,23,390,5445,8395,46,45,12752,16790,0,0,0,0,178,4301,32190,64970,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112,79,0,No,0,0,0,807,1305,5006,1632,142457,1360,86606,Yes,5,0,5,0,Basic,Basic,0,0,0,1,0,0,1437,1,4004,24,2499,119,1921,329,1861,594,11722,1067,10,0,226,1,0,0,35,33,19,5,13,15,23,16,5,30,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,116g,69,34,47,Santa Ana South,Urban,No,No,No,1,11722,150 - 199,0
106190184,COLLEGE HOSPITAL,1/1/05,12/31/05,Open,4/14/74,4/14/74,Los Angeles,11 - Los Angeles,Acute Psychiatric,Investor - Corporation,,Psychiatric,NO,125,10802 COLLEGE PLACE,CERRITOS,90701,562-924-9581,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,6246,44724,45625,0,0,0,0,0,0,0,0,125,6246,44724,45625,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,78.2n,56,27,39,Cerritos/Hawaiian Gardens,Urban,No,No,No,1,0,100 - 149,0
106301155,COLLEGE HOSPITAL COSTA MESA,1/1/05,12/31/05,Open,9/5/68,9/5/68,Orange,13 - Orange,General Acute Care,Investor - individual,College Health Enterprises,Psychiatric,NO,122,301 VICTORIA STREET,COSTA MESA,92627,949-574-3317,0,0,0,0,0,0,0,Yes,37,1008,3846,13505,0,0,0,0,0,0,0,0,4,0,0,0,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1008,3846,14965,0,0,0,0,81,3598,27763,29565,0,0,0,0,0,0,0,0,122,4606,31609,44530,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,69,3497,171,12719,Yes,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,0,0,0,0,0,0,0,0,0,0,0,0,116p,68,35,46,Costa Mesa,Urban,No,No,No,1,0,100 - 149,0
106060870,COLUSA REGIONAL MEDICAL CENTER,1/1/05,12/31/05,Open,7/1/53,7/1/53,Colusa,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Colusa Regional Medical Center,General Medical / Surgical,NO,48,199 EAST WEBSTER STREET,COLUSA,95932,530-458-5821-257,0,0,0,0,0,0,0,No,28,637,2322,10220,8,278,639,2920,0,24,48,0,6,39,65,192,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,42,978,3201,15330,0,0,0,0,0,0,0,0,6,92,1320,2190,0,0,0,0,48,1070,4521,17520,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,7,0,No,0,0,0,76,170,519,239,13889,454,13035,Yes,2,0,2,0,Standby,Standby,0,0,1,0,0,1,449,2,1001,2,3528,25,1355,180,644,301,6977,510,4,636,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6977,,YES,744,672,744,720,744,720,744,744,720,744,720,744,15,2,4,2,Colusa,Rural,No,No,No,0,0,1 - 49,0
106104008,COMMUNITY BEHAVIORAL HEALTH CENTER,1/1/05,12/31/05,Open,10/1/87,10/1/87,Fresno,09 - Central,General Acute Care,Non-Profit Corporation (incl. Church-related),Community Medical Centers,Psychiatric,NO,61,7171 NORTH CEDAR AVENUE,FRESNO,93720,559-459-4000,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2796,16770,22265,0,0,0,0,0,0,0,0,61,2796,16770,22265,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,35a,29,14,19,Fresno Northwest,Urban,No,No,No,1,0,50 - 99,0
106270744,COMMUNITY HOSPITAL MONTEREY PENINSULA,1/1/05,12/31/05,Open,6/19/62,6/19/62,Monterey,08 - Mid-Coast,General Acute Care,Non-Profit Corporation (incl. Church-related),None,General Medical / Surgical,NO,173,23625 W. R. HOLMAN HIGHWAY,MONTEREY,93940,831-624-5311,0,0,0,0,0,0,0,Yes,128,9951,42546,46720,7,739,1856,2555,6,508,1988,2190,5,85,0,962,1825,5,158,0,1787,1825,0,0,0,0,0,0,0,0,0,0,8,285,0,1374,2920,0,0,0,0,159,11726,50513,58035,0,0,0,0,14,730,3853,5110,0,0,0,0,0,0,0,0,173,12456,54366,63145,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,171,50,150,43,321,93,93,0,0,0,0,0,93,1321,20,14,Yes,1,1,946,372,3,2192,3549,539835,3750,359580,Yes,12,4,0,8,Basic,Basic,0,0,0,1,0,0,8630,39,13917,88,16570,493,7702,5776,1056,1040,47875,7436,14,0,886,1,63,0,33,44,0,0,34,19,71,0,27,8,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,110,27,15,17,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Urban,No,No,No,1,47875,150 - 199,0
106190475,COMMUNITY HOSPITAL OF LONG BEACH,1/1/05,12/31/05,Open,6/27/01,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Community Hospital of Long Beach,General Medical / Surgical,NO,256,1720 TERMINO AVENUE,LONG BEACH,90804,562-498-1000,0,0,0,0,0,0,0,No,125,2363,8076,45625,13,0,0,4745,12,0,0,4380,21,344,0,2586,7665,10,6,0,29,3650,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7300,0,0,0,0,201,2713,10691,73365,0,0,0,0,28,1019,8430,10220,27,0,0,9855,0,0,0,0,256,3732,19121,93440,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0,23,0,103,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,425,76665,804,102180,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,1837,0,6847,0,4985,0,3294,1647,2853,2853,19816,4500,19,1986,274,1,37,6,9,12,2,7,4,6,2,32,65,36,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,78.2lll,54,27,37,Bixby Knolls/Long Beach Central,Urban,No,No,No,1,19816,200 - 299,0
106430743,COMMUNITY HOSPITAL OF LOS GATOS,1/1/05,12/31/05,Open,12/17/62,12/17/62,Santa Clara,07 - Santa Clara,General Acute Care,Investor - Corporation,"Tenet Healthcare, Inc.",General Medical / Surgical,NO,143,815 POLLARD ROAD,LOS GATOS,95032,408-378-6131,0,0,0,0,0,0,0,No,82,3453,16858,29930,14,757,2007,5110,0,0,0,0,7,37,165,722,2555,8,98,344,1968,2920,0,0,0,0,0,0,0,0,0,0,2,106,17,483,730,30,507,5373,0,143,4958,27411,52195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,4958,27411,52195,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,43,6,Yes,1,0,559,206,0,1537,2071,351030,4245,290111,Yes,11,0,11,0,Basic,Basic,0,0,0,1,0,0,3199,12,6825,305,2316,1197,218,149,2,1,12560,1664,8,3199,61,1,0,0,0,0,1,0,1,2,2,6,4,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,183m,21,15,15,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,No,No,No,1,12560,100 - 149,0
106361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,1/1/05,12/31/05,Open,4/21/58,4/21/58,San Bernardino,12 - Inland Counties,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,321,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,92411,909-887-6333,0,0,0,0,0,0,0,No,119,4869,21692,43435,24,2592,6035,8760,27,746,2377,9855,11,326,867,4849,4015,10,0,0,0,3650,0,0,0,0,0,0,0,0,0,0,5,255,35,2005,1825,0,0,0,0,196,8788,36958,71540,0,0,0,0,37,1375,8902,13505,88,123,29277,32120,0,0,0,0,321,10286,75137,117165,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,482,0,62,0,544,0,0,0,0,0,0,0,0,2500,132,12,Yes,1,0,1588,912,0,4780,1294,145371,1618,126180,Yes,5,0,5,0,Basic,Basic,0,0,0,1,0,0,1907,6,7735,9,13899,65,7031,972,4230,3653,34802,4705,19,0,0,1,277,252,277,268,277,268,277,277,268,277,268,277,3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,151g,62,32,43,Muscoy/San Bernardino Central,Urban,No,No,No,1,34802,300 - 499,0
