fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106382715,chinese hospital,01jan2009,31dec2009,365,audited,incl. ind. audit adj.,san francisco,4,423,non-profit,general,comparable,,(415) 982-2400,845 jackson street,san francisco,94133,brenda yee,ceo,chinesehospital-sf.org/,chinese hospital association,daniel foushee,"toyon associates, inc.",0,05-0407,hsc00407f,zzr00407f,54,52,52,4901,4088,1062,126,0,543,123,0,48,10891,898,725,201,33,0,144,30,0,14,2045,54,0,0,0,0,0,10891,0,0,0,0,0,2045,0,0,0,0,0,55.3,57.4,5.3,5.3,0,0,0,20427,15733,7410,5549,0,18411,2818,40,5766,76154,6412,18193,0,51135,9670,2,66195,107015,534,2075,0,0,176961364,137421271,50864577,90404670,1386824,83148390,8643104,780240,154194,0,0,9269150,30558578,8843532,137559254,29991834,23708432,6028473,980142,0,3624740,899457,0,515522,65748600,31563614,22854912,10764822,4722868,0,33986627,5593135,87505,1639281,111212764,41035788,45905713,11195210,5622464,0,0,25073525,6400894,314631,0,768803,0,1104243,38835086,5735730,0,6293761,20215670,39492717,5598085,5816276,0,12537842,6385459,57500,301121,0,0,0,0,0,0,9371510,5396004,22547578,27485073,0,0,0,8759657,1654736,5946102,1987730,21873829,9815214,2486797,1147808,10866311,31713241,2688666,473902,254045,0,1828577,26965953,9961923,10047352,15957606,6860236,14937,69808007,24264837,0,1,45543169,69808007,15511852,12354495,-8813477,17236218,23250550,40740097,30692745,0,0,264101,264101,264100,0,0,264,65,478450,73553,552003,109,0,47991,110221,99945,18017,17797,114207,56585,10322,113,3252,82806,48090,133488,0,126043,25868,62155,0,100524,54914,152576,0,144634,29722,69633,0,2009
106361144,chino valley medical center,01jan2009,31dec2009,365,audited,incl. ind. audit adj.,san bernardino,12,1207,investor,general,comparable,,(909) 464-8600,5451 walnut avenue,chino,91710,laxman reddy,ceo,cvmc.com,veritas health services incorporated,jeffrey n. brown,hospital management services,0,05-0586,hsc30586i,,116,116,46,6129,2448,3181,905,103,2696,1037,0,306,16805,1826,926,1054,477,26,1520,339,0,138,6306,116,0,0,0,0,0,16805,0,0,0,0,0,6306,0,0,0,0,0,39.7,39.7,2.7,2.7,0,0,0,3270,1303,5586,8527,3,7978,1610,0,5513,33790,38680,0,0,0,0,4,86556,33466,1141,1397,0,0,281033576,195403234,1834472,87464814,94251,73414140,14144925,1833,3553967,0,0,10592791,46331714,47646704,187055158,65110765,24783703,35974498,10640789,1499157,32850525,14657653,0,5652861,191169951,13245341,3301268,16755043,15260303,70386,18737196,5303899,0,17190189,89863625,44127425,15432974,47765110,22734672,0,1383007,1247058,17525550,15179317,0,13951470,0,16056651,0,0,0,1834472,33672759,12347209,4884770,1999854,134852,29248543,3988990,0,1187837,0,0,0,0,0,0,11086738,4542852,13424177,0,0,0,1292110,8217584,2282508,21211639,11356532,24556287,7157959,589697,773278,5221491,19549513,1692734,10092783,1172856,270664,2336878,22217872,0,4852200,692727,0,0,27762799,16218230,0,1099541,10445028,27762799,1595144,42422314,-27682206,0,9355164,9355164,4502964,893441,206100,0,1099541,0,0,3174767,469,168,897554,86429,983983,191,18,36822,176118,243478,21191,77689,181093,83420,70218,7525,0,248588,92427,202304,37682,164915,58306,93332,0,274292,100558,219699,41890,180272,64143,103129,0,2009
106190636,citrus valley medical center - qv campus,01jan2009,31dec2009,365,in process,incl. ind. audit adj.,los angeles,11,915,non-profit,general,comparable,,(626) 858-8541,1115 so. sunset ave,west covina,91790,robert curry,president/ceo,cvhp.org,citrus valley health partners,caroline formano,citrus valley mc,0,05-0369,hsc30369f,,518,518,382,42500,10254,36114,8240,0,626,21689,2076,2177,123676,6196,2740,6519,2881,0,182,5245,383,1201,25347,451,30,0,12,25,0,108378,5950,0,3787,5561,0,22834,1521,0,220,772,0,65.40000000000001,65.40000000000001,4.9,4.8,25,11541,4731,49221,13781,25932,20946,0,3914,47227,1524,14043,176588,103609,0,0,87337,1157,17,802750,659630,4432,4825,2942,2336,1083491662,789333628,5429747,299587781,2605429,302072187,121023,2319051,0,0,0,2440074,283581391,59090367,740819904,257094414,85015227,230448240,51756239,0,7760259,152552995,12441602,14886487,811955463,74423323,33450926,30689268,28447478,0,5375635,81618299,1337555,16193715,271536199,235617621,84316512,189192926,70222623,-8046911,0,8216996,151059610,11245032,0,29027452,0,18481767,0,5429747,0,0,95900116,34149641,65177530,14976509,0,4918898,83111684,0,1353403,0,0,0,2302188,0,0,85307120,16748088,100723899,1382250,596750,0,0,45641512,12695108,27676413,11301047,126347416,40118082,6005229,5254105,45837811,54588181,10965102,2291876,2353390,2913390,5397605,77989830,30019752,72672061,73362,4961349,0,185716354,38685924,1158217,78392249,67479964,185716354,8821126,94301609,-41190229,119476971,156500223,280706081,208034020,0,1878402,73833664,81290065,2897816,2206521,0,1836,788,3776138,142658,3918796,527,0,373312,680297,1183981,119065,260702,450261,270610,337258,75478,25174,1539650,234742,923456,0,781665,146888,149737,0,1598949,252008,957279,0,804984,148825,156751,0,2009
106190176,city of hope helford clinical research hospital,01oct2008,30sep2009,365,audited,incl. ind. audit adj.,los angeles,11,913,non-profit,specialty,comparable,,(626) 256-4673,1500 east duarte road,duarte,91010,"michael a. friedman, m.d.",president/ceo,cityofhope.org,city of hope national medical ctr,cinthia ibanez,city of hope national medical ctr,0,05-0146,hsc30146f,zzt30146f,217,183,183,11525,389,10827,167,0,718,33398,126,78,57228,1477,55,1192,22,0,70,3541,14,8,6379,217,0,0,0,0,0,57228,0,0,0,0,0,6379,0,0,0,0,0,72.3,85.7,9,9,0,0,0,41387,1681,22266,399,0,667,63858,509,326,131093,0,129026,0,7535,0,6,682828,221344,3495,3051,0,0,1444870644,976362032,0,468508612,16910658,494534618,-9115348,38476954,0,0,0,29361606,188818064,66909435,1189143145,161060896,4445592,164505432,2992730,0,9658717,457601424,1483300,765918,802514009,198524856,7289290,105268178,1972790,0,3421522,321050637,2542521,2286841,642356635,288591028,8285866,214542097,3374369,0,0,4191949,437001581,1931686,0,18443456,0,0,0,0,0,0,70994724,3449016,44001481,1591151,0,8888290,338462877,0,1121073,0,0,30812531,3698214,0,0,60477315,15853102,183414697,0,0,37265608,5605136,74474334,18799796,77319174,21325456,155631230,64685448,33524430,16660635,118428288,39189471,29053187,6981150,479789,9430405,20470585,168839906,6803093,298099352,23720437,49084652,2340617,548888057,84499359,6062121,210608193,247718384,548888057,11501427,274611144,-169532477,242892145,287598406,572095241,273995889,0,194938,210845000,217248131,6639938,6960936,0,2216,596,4023861,610396,4634257,232,9,388769,1283899,816715,26973,377310,921787,67815,114750,18794,7049,888314,274599,1032600,428634,664515,250860,484339,0,1038521,312338,1175126,489506,766374,285540,566852,0,2009
106100005,clovis community medical center,01sep2008,31aug2009,365,audited,incl. ind. audit adj.,fresno,9,605,non-profit,general,comparable,,(559) 324-4000,2755 herndon ave,clovis,93611,tim a joslin,ceo,communitymedical.org,community medical centers,ana montes,government reimbursement,0,05-0492,hsc00492f,zzr00492f,109,109,109,8891,2968,3444,2555,74,70,12575,0,741,31318,1252,418,1033,766,16,32,5696,0,276,9489,109,0,0,0,0,0,31318,0,0,0,0,0,9489,0,0,0,0,0,78.7,78.7,3.3,3.3,0,0,0,41548,13657,16660,13810,705,674,60863,0,4589,152506,39382,5926,0,102924,0,14,344820,577920,2952,7866,2334,1293,442985101,294639493,693544,149039152,1255502,126528514,23766140,197880,11928,0,0,23952092,74738708,63696018,304550375,62893872,22450114,22837356,16633500,412751,570914,104633909,0,5151628,235584044,26781525,9717733,11412669,18262659,581151,4745886,127212577,0,8686857,207401057,55558542,12549113,12596640,12834278,0,993902,4212597,180767047,8800475,0,6246652,0,80247,103855,105647,0,484042,29139009,19501336,20759760,21320704,0,221733,45993671,0,12102939,0,0,0,197880,0,0,27465670,10373835,51551545,0,0,0,0,12575372,1561514,17195450,5805128,53994931,11501139,5016368,2112036,24369048,17838541,4732323,1652205,1425064,2153603,1733256,154082907,3824379,37293452,31216370,238737,704465,227360310,98490738,0,60603002,68266570,227360310,3530,39845110,-21233071,34624807,59030840,103199756,65906304,0,0,60673315,61150967,547965,132687351,86411009,862,338,1584079,229413,1813492,1059,0,87878,263037,468880,23951,199490,217363,109866,192999,11251,9364,499601,136511,528336,0,291637,57708,70286,0,571877,161219,606303,0,328069,66430,79594,0,2009
106100697,coalinga regional medical center,01jul2008,30jun2009,365,audited,incl. ind. audit adj.,fresno,9,609,district,general,comparable,small/rural,(559) 936-6400,1191 phelps avenue,coalinga,93210,sharon spurgeon,ceo/administrator,coalingamedicalcenter.com,coalinga hospital district,virginia lapid/sandra earls,nathan consulting group,0,05-0397,,zzr00397f,138,138,105,2170,212,27303,100,0,45,5114,0,910,35854,270,28,91,34,0,19,760,0,51,1253,24,0,0,0,114,0,6463,0,0,0,29391,0,1153,0,0,0,100,0,71.2,71.2,28.6,5.6,0,0,0,3801,420,2734,3321,0,2031,8986,0,1815,23108,11581,0,0,13264,0,0,0,0,0,0,0,0,45488403,21209180,0,24279223,104866,25006922,-622833,2149395,77418,0,0,1449144,17651527,8107870,19729006,3166109,222820,12056262,333749,0,144423,13328389,0,472932,29724684,1909527,203920,1670472,1936783,0,2010023,6314193,0,1718801,15763719,2058029,174533,7170662,1772828,-56750,0,896237,6986902,1908685,0,0,0,298054,0,0,0,0,3017607,252207,6612822,497704,0,991863,11471273,0,1435747,0,0,1425,119892,1680608,0,7753194,2028916,4955840,0,0,0,0,4976605,996622,1808146,2487599,8662365,2410277,384369,5029777,2574852,1363186,1498129,440952,279146,1303500,1060369,13094507,3389794,14288340,0,3398976,0,34171617,4162554,0,18034880,11974183,34171617,4090248,13846993,-5900000,18830907,9224438,28380788,14092448,0,1698105,17640000,19338105,1303225,0,0,271,109,462798,169935,632733,8,0,16977,41288,19703,33447,118372,80040,83717,0,55994,13260,214690,32326,63944,0,98106,31808,21924,0,329121,48991,79738,0,114844,35616,24423,0,2009
106105051,coalinga state hospital,01jul2008,30jun2009,365,audited,incl. ind. audit adj.,fresno,9,609,state,psychiatric,state,,(559) 935-4300,24511 w. jayne ave,coalinga,93210,pam ahlin,administrator,,state of california,gale nagato,dds fiscal systems section,0,,,,1500,875,824,0,0,0,0,0,0,0,0,289586,289586,0,0,0,0,0,0,0,0,209,209,0,25,0,0,1475,0,0,7302,0,0,282284,0,0,5,0,0,204,0,52.9,90.7,1385.6,1460.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149332759,149332759,0,0,0,149332759,-149332759,149332759,0,0,0,0,117272671,0,32060088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149332759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
106190766,coast plaza doctors hospital,01jan2009,31dec2009,365,audited,excl. ind. audit adj.,los angeles,11,921,investor,general,comparable,,(562) 868-3751,13100 studebaker road,norwalk,90650,craig garner,ceo,,coast plaza doctors hospital,jeff clark,"clark, koortbojian & associates, inc.",0,05-0219,hsc30219h,,117,105,105,7248,1248,3132,1509,0,1760,0,0,1347,16244,1337,424,730,707,0,666,0,0,408,4272,105,0,0,0,12,0,16244,0,0,0,0,0,4272,0,0,0,0,0,38,42.4,3.8,3.8,0,0,0,2874,734,2557,3970,0,4166,0,0,3499,17800,18288,0,0,2490,0,4,129224,77551,476,966,0,0,147894295,106904944,0,40989351,65207,45982787,-4928229,1085462,722045,0,0,-4564812,31643658,10379585,105871052,45122858,8420654,17703432,7223458,0,16405170,0,0,9432524,104308096,10200989,1471555,5638360,5233993,0,12363071,0,0,8678231,43586199,39245214,6882682,19492158,10063514,0,0,13360761,0,1362739,0,387775,0,16110101,0,0,0,0,16078391,3009527,3849634,2393937,0,14519275,0,0,1138587,0,0,0,566764,0,0,10454282,2384917,12319029,0,0,0,0,5038839,2887873,10516343,2381504,16327223,4294304,1468400,2387404,6645326,6250701,1337644,626019,500313,1024054,5121399,23775143,0,15675095,0,0,0,39450238,6530012,0,12446759,20473467,39450238,4309177,159650694,-143996349,7615555,20858305,35264194,19589099,10980732,2083023,0,13063755,616996,0,0,411,185,806050,58045,864095,336,0,66617,120551,288399,26244,68631,140058,84169,3174,2474,5733,320610,50894,170963,0,121313,78200,58615,5455,343807,54247,182176,0,129582,84417,64411,5455,2009
106301258,coastal communities hospital,01jan2009,31dec2009,365,audited,incl. ind. audit adj.,orange,13,1015,investor,general,comparable,,(714) 754-5454,2701 south bristol street,santa ana,92704-6278,craig myers,ceo,coastalcommhospital.com,"integrated healthcare holdings, inc.",tad erickson,"tre reimbursement consulting, inc.",0,05-0747,hsc30535i,hsp30535i,178,178,178,10346,859,6689,16682,926,167,1662,562,316,38209,1073,162,1835,994,194,35,438,138,145,5014,109,23,0,0,46,0,17433,6123,0,0,14653,0,4486,484,0,0,44,0,58.8,58.8,7.6,4.7,21,4923,1995,2587,853,6863,12205,1675,576,5542,1072,4133,35506,22911,0,0,12651,0,3,167815,116287,1884,1743,1215,979,297468518,234268598,0,63199920,149820,61284835,2064905,0,0,0,0,2064905,43628960,13361980,240477578,53383129,7726710,44123820,91605200,7118395,1256274,13138769,4965683,2883482,226201462,8806302,2640946,16529114,17465994,4435118,889980,12304985,2067133,6127484,71267056,44954954,7714532,51396369,92873572,-5685049,9436371,823799,17510684,5616212,0,6640403,0,2986751,0,0,0,0,17234477,2653124,14941614,16197622,2117142,1322455,7933070,392413,408003,0,0,0,0,0,0,18778477,3226389,17522520,0,0,0,0,8009591,3370339,7182367,3195152,28723359,10482766,1026949,917210,7172242,8252275,233152,1031918,798077,758784,1888103,11499428,0,605294,0,0,0,12104722,15092772,0,0,-2988050,12104722,189421,20791824,-12213315,0,1497926,1497926,892632,0,0,0,0,0,0,8449873,477,233,872401,136420,1008821,301,0,60718,148008,276857,83911,108812,131379,35229,10001,14032,3454,407827,48984,198557,0,98683,50082,68268,0,464210,56434,226568,0,130124,55096,76389,0,2009
106190184,college hospital,01jan2009,31dec2009,365,audited,excl. ind. audit adj.,los angeles,11,921,investor,psychiatric,comparable,,(562) 924-9581,10802 college place,cerritos,90703-1505,stephen witt,ceo,collegehospitals.com,cerritos townhouse investment co.,jeff clark,"clark, koortbojian & associates, inc.",0,05-4055,,hsm34055g,157,157,157,13819,0,3163,0,3043,0,27514,0,767,48306,1153,0,414,0,365,0,3982,0,853,6767,0,157,0,0,0,0,0,48306,0,0,0,0,0,6767,0,0,0,0,84.3,84.3,7.1,7.1,0,0,0,46026,0,0,0,0,0,8778,0,48,54852,0,0,0,1586,0,0,0,0,0,0,0,0,110185836,63147964,0,47037872,53990,43244935,3846927,12571,0,0,0,3859498,78524650,19084075,12577111,25831880,0,4560517,0,5907522,0,53205991,0,1438247,90944157,15793482,0,0,0,0,0,3429797,0,18400,19241679,22057769,0,3028781,0,0,3985482,0,30468952,2016363,0,0,0,1590617,0,0,0,0,18406779,0,1531736,0,1922040,0,25031651,0,145666,0,0,0,12571,0,0,11966511,8006998,1186861,0,0,0,0,4462957,2066969,12570790,2983849,20158504,6008180,1524642,208665,1060670,9049336,761698,2927127,425483,4596,1116034,2974960,0,2974868,1610475,9140643,0,16700946,6160148,0,-10133,10550931,16700946,96852,8019517,-5373127,0,3408964,8425195,5450327,0,0,0,22737,32870,9140643,0,590,199,829978,399940,1229918,74,0,45490,210534,133933,66329,214310,50485,0,107069,169,1659,394746,194307,2185,0,35016,62403,141321,0,680804,219243,3341,0,44067,104061,178402,0,2009
106301155,college hospital costa mesa,01jan2009,31dec2009,365,in process,excl. ind. audit adj.,orange,13,1016,investor,general,comparable,,(949) 642-2734,301 victoria street,costa mesa,92627,wayne m. lingenfelter ed. d.,ceo,,"chcm, inc.",dale bracy,college hospital costa mesa,0,05-0543,,hsp30543k,122,122,120,9980,21,15216,351,3232,131,6000,67,1899,36897,754,6,1365,25,389,33,1384,21,96,4073,38,81,3,0,0,0,1209,33939,1749,0,0,0,208,3423,442,0,0,0,82.90000000000001,82.90000000000001,9.1,9.1,0,0,0,10026,32,1120,0,0,106,2199,50,1082,14615,0,0,0,3414,0,0,0,0,0,0,0,0,90244087,58210688,0,32033399,1981392,36306707,-2291916,0,0,0,0,-2291916,73648947,4318235,12276905,11715784,36416,58401318,1047266,3419856,155580,7338754,143526,1883008,84141508,3830775,9692,467489,0,0,40179,1337678,10409,406357,6102579,9552370,28621,42826155,674580,-7749234,2431088,54689,5417113,667964,0,2745175,0,1562167,0,0,0,0,5994189,17487,21200646,372686,988768,141070,3259319,0,59234,0,0,0,0,0,0,11718098,1662132,3455354,0,0,0,0,5026015,1959082,10284824,2201202,16256756,4458860,1627524,4601295,1376531,4121337,404040,1393795,313527,713205,1039837,6912890,0,1175648,5897,0,0,8094435,16687320,0,20463,-8613348,8094435,712074,24562569,-18966238,0,2792488,9482296,8306648,0,33501,0,33501,13038,0,13236367,301,144,584711,50392,635103,51,0,47348,144034,127983,61556,102598,78317,11983,2445,6439,2008,290348,41189,57679,0,71798,49377,74320,0,311672,44959,62986,0,78150,54750,82586,0,2009
106361458,colorado river medical center,01jan2009,31dec2009,365,audited,excl. ind. audit adj.,san bernardino,12,1215,city/county,general,comparable,small/rural,(760) 326-7267,1401 bailey ave.,needles,92363,david selman,ceo,,city of needles,"rodney a. phillips,  cpa","rodney a. phillips, cpa",0,05-1323,,hsp30469k,25,25,25,592,0,789,0,0,296,0,0,295,1972,148,0,263,0,0,81,0,0,88,580,25,0,0,0,0,0,1972,0,0,0,0,0,580,0,0,0,0,0,21.6,21.6,3.4,3.4,0,0,0,9754,0,13004,0,0,4806,0,0,4794,32358,11359,0,0,21264,0,2,18600,16500,155,222,0,0,22587333,13800584,0,8786749,42649,8604167,225231,15000,0,0,0,240231,2373926,6383916,13829491,2481450,0,3308599,0,0,1240725,0,0,1240725,8271499,4294750,0,5726333,0,0,2147376,0,0,2147375,14315834,2846004,0,6324453,0,0,0,1694050,0,2879885,0,0,0,56192,0,0,0,0,3930196,0,2710479,0,0,1637859,0,0,508215,0,0,15000,0,0,0,835169,1106759,2483700,0,0,0,0,1530761,579702,793658,1274418,4453276,342786,0,0,568308,1525308,814945,77588,181243,23424,617289,5104782,0,1620017,0,0,0,6724799,901927,0,0,5822872,6724799,786125,11608316,-7400001,4365964,2040629,7016218,5396201,0,0,0,0,0,0,0,98,30,183033,21740,204773,4,0,30034,39488,32137,23671,6806,27298,21519,2080,0,0,42761,21374,47802,0,35458,20642,14996,0,43265,22207,55297,0,41459,25137,17408,0,2009
106060870,colusa regional medical center,01apr2008,31mar2009,365,audited,excl. ind. audit adj.,colusa,1,225,non-profit,general,comparable,small/rural,(916) 323-7685,199 e. webster st,colusa,95932,dale kirby,ceo,colusamedicalcenter.org,colusa regional medical center,daniel pelayo,"toyon associates, inc.",4,05-0434,,hsp30434g,48,48,36,2974,0,976,0,88,506,0,17,182,4743,641,0,331,0,27,156,0,5,55,1215,42,0,0,0,6,0,3560,0,0,0,1183,0,1128,0,0,0,87,0,27.1,27.1,3.9,3.2,4,654,240,14987,0,16591,0,1607,7012,0,571,5936,46704,5909,19521,3326,18982,0,4,16542,8543,319,335,139,101,58211309,39245328,0,18965981,135592,19757546,-655973,141184,0,0,0,-514789,8499503,10526713,39185093,13857687,0,6899718,0,627480,3693631,0,123805,1288028,26490349,10377948,0,7784267,0,788724,10316320,0,215167,2238534,31720960,15597836,0,12424764,0,-11633,769256,7609950,0,2155266,0,368972,-30000,360917,0,0,0,0,8637799,0,2270854,0,646948,6400001,0,0,1010379,0,-34393,165215,-242586,0,0,3990658,3790024,6585263,0,0,0,0,2037904,775814,1942547,635336,7200432,2950876,1896282,2617647,1936932,1157677,639212,212732,132549,261945,751262,5603583,0,4746186,85594,19633,0,10454996,3434715,0,4477603,2542678,10454996,149651,8602404,-6032123,3432291,2131967,7959355,3213169,4882862,0,0,4882862,405259,0,0,142,57,323249,28687,351936,18,0,39359,43171,31154,12143,35723,71726,23160,9257,39870,17686,64286,67098,81922,0,54172,22318,33453,0,70400,72980,88700,0,58015,24873,36968,0,2009
106190197,community & mission hospitals of huntington park,01jan2009,31dec2009,365,audited,excl. ind. audit adj.,los angeles,11,923,investor,general,comparable,,(323) 583-1931,2623 e. slauson ave.,huntington park,90255,daniel ansel,interim ceo,,"karykeion, inc.",jeff clark,"clark, koortbojian & associates, inc.",0,05-0091,hsc30091g,hsp40091g,113,113,113,3913,0,5388,0,0,0,2584,0,407,12292,1095,0,1738,0,0,0,991,0,163,3987,113,0,0,0,0,0,12292,0,0,0,0,0,3987,0,0,0,0,0,29.8,29.8,3.1,3.1,0,0,0,2151,0,14210,0,0,0,8821,0,3904,29086,30607,0,0,837,0,2,47245,52945,983,981,5,0,210588938,176062069,0,34526869,5323279,37611255,2238893,144196,392742,0,0,1990347,16188909,26916018,167484011,42311471,0,52507039,0,0,0,28550337,0,5827207,129196054,10371446,0,35663036,0,0,0,22956077,0,12402325,81392884,38034260,0,92767049,0,-5634867,0,0,21921243,2261035,0,3687,0,26709662,0,0,0,0,14648657,0,1037893,0,0,0,29585171,0,-10744852,0,0,0,0,0,0,7608909,4028856,8365181,0,0,0,0,4305642,2519851,9403532,1379284,18712363,2873727,2040389,5011130,3189801,2052621,204145,621283,741469,0,2164327,11085139,0,1606589,0,0,553046,13244774,19812777,0,4317349,-10885352,13244774,708936,88974035,-82248995,0,1813580,2365722,759133,0,4317349,0,4317349,0,0,0,290,77,501962,104333,606295,249,0,106674,150724,117688,39993,9,60879,0,23446,1473,1076,150899,54733,78618,0,85099,66643,65970,0,197152,65534,91806,0,103699,73918,74186,0,2009
106190475,community hospital of long beach,01oct2008,30sep2009,365,audited,excl. ind. audit adj.,los angeles,11,933,non-profit,general,comparable,,(562) 498-1000,1720 termino ave.,long beach,90804,raymond jankowski,president/ceo,chlb.org,community hospital of long beach,jeff clark,"clark, koortbojian & associates, inc.",0,05-0727,,hsp30003f,208,141,79,9945,1395,4269,217,0,448,1577,274,1232,19357,1724,400,651,105,0,155,504,109,496,4144,163,28,0,0,17,0,11144,8213,0,0,0,0,2990,1154,0,0,0,0,25.5,37.6,4.7,4.7,0,0,0,4539,1423,3252,3982,0,2529,3714,1355,6248,27042,35116,0,0,0,0,6,87210,119835,378,662,0,0,312047884,262577796,0,49470088,701902,51833770,-1661780,1564259,1250237,0,0,-1347758,90305246,56775571,164967067,105400703,24850343,25656166,3231483,0,4173192,19836534,1116590,17231935,201496946,23215099,9726686,9608450,10957489,0,11035875,24141469,1185658,20680212,110550938,90306081,28517710,59602014,18821689,0,0,335321,40064768,22627965,0,2302248,0,0,0,0,0,0,37609142,6059319,-24337398,-4632717,0,13867786,3913235,0,16990721,0,0,644280,3188,0,0,14507813,4032103,14869767,0,0,0,0,7490180,3248831,6174264,1510812,25222236,5767013,1634782,2924810,6416563,4702975,892990,849802,448229,647115,2327255,11284783,0,5119787,229787,0,0,16634357,10318738,0,2048776,4266843,16634357,234015,54773160,-45687414,0,7431232,10454157,5334370,2054881,179527,0,2234408,185632,0,0,428,163,832007,80809,912816,209,0,71640,209065,208859,21368,91970,110646,57990,37619,16153,6697,305850,67006,149031,0,162984,63691,77249,6196,332213,72308,163597,0,180122,70905,86903,6768,2009
